csv,errorBound,initMode,i,query,indexUtil,Tree Node Count,Leaf tiles,Overlapped tiles,Fully Contained Tiles With Stats,Fully Contained Tiles Without Stats,Sampling Tiles,Sampling Rate,Sampling Rounds,Expanded nodes,I/Os,Time (sec),Confidence Interval,Error Bound,run
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,0,"Query{op=null, rect=(-73.99..-73.94),(40.745..40.77), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,8969,10000,0,0,0,0,0.0,0,0,0,279.426593859,null,,2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,1,"Query{op=P, rect=(-73.9965..-73.9465),(40.74825..40.77325), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,9209,10180,340,270,0,149,0.023175291416349414,1,0,45727,1.581901387,"{17=[8.318104145916985E8, 8.321779699974834E8], 3=[1.0341686457358858E8, 1.034647271974271E8], 4=[1.4849316557571375E8, 1.4858857716646898E8], 12=[6.916506072302542E8, 6.919515914515481E8]}","{17=2.2088820402168266E-4, 3=2.3135274351277345E-4, 4=3.2116275431313035E-4, 12=2.175366746169402E-4}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,2,"Query{op=P, rect=(-73.9895..-73.93951),(40.75175..40.776752), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,9461,10369,344,270,8,172,0.013113501813812314,1,0,45775,1.134007058,"{17=[6.883826554721084E8, 6.890567221508212E8], 3=[8.63976650650007E7, 8.648402375087185E7], 4=[1.228847915125477E8, 1.2306460791770655E8], 12=[5.720229389717039E8, 5.725795926584502E8]}","{17=4.893621379374917E-4, 3=4.995247701630812E-4, 4=7.311113813467127E-4, 12=4.863292464970938E-4}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,3,"Query{op=P, rect=(-73.9895..-73.93951),(40.7495..40.7745), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,10069,10825,437,252,255,573,0.007471570118269373,1,0,46026,1.052152791,"{17=[6.964391290326809E8, 6.975944028223225E8], 3=[8.693502755326791E7, 8.708620330372952E7], 4=[1.2437619222529352E8, 1.2468154575863281E8], 12=[5.782665141466241E8, 5.79215046531127E8]}","{17=8.287274037837E-4, 3=8.687201539554527E-4, 4=0.0012260351186478642, 12=8.194794774505821E-4}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,4,"Query{op=P, rect=(-73.983505..-73.93351),(40.7525..40.7775), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,10513,11158,386,252,149,372,0.007278379373877827,1,0,45904,1.413368481,"{17=[5.625269663302909E8, 5.637149723097566E8], 3=[7.121813059564158E7, 7.137358416461793E7], 4=[9.958416628826272E7, 9.989956935736379E7], 12=[4.674251832287213E8, 4.6839631492063135E8]}","{17=0.0010548408283394743, 3=0.0010902005718754972, 4=0.0015810966647494718, 12=0.001037731761698683}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,5,"Query{op=P, rect=(-73.977005..-73.92701),(40.74925..40.77425), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11213,11683,481,252,376,675,0.022023519498819144,1,0,46029,0.777430092,"{17=[3.907860243503584E8, 3.911601781201969E8], 3=[4.959422344936083E7, 4.964507035233213E7], 4=[6.932026444995439E7, 6.942076351027691E7], 12=[3.245695953707596E8, 3.24874357490394E8]}","{17=4.784904238377465E-4, 3=5.123666344593646E-4, 4=7.24364391702E-4, 12=4.692662365886188E-4}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,6,"Query{op=ZI, rect=(-73.981..-73.95601),(40.753624..40.766125), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11361,11794,86,48,16,145,0.009611702038449703,1,0,45722,1.133665513,"{17=[2.800114558327498E8, 2.8090874287408274E8], 3=[3.519461025515061E7, 3.531145562348104E7], 4=[4.940036916588906E7, 4.964073290482967E7], 12=[2.3210350148743522E8, 2.328431880017689E8]}","{17=0.0015996696916987495, 3=0.001657238520889398, 4=0.00242690896925787, 12=0.0015909060781705826}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,7,"Query{op=ZI, rect=(-73.983..-73.970505),(40.755814..40.762062), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11481,11884,42,12,16,85,0.017767423271302717,1,0,45681,1.19551887,"{17=[9.339094357651241E7, 9.395155556515966E7], 3=[1.1225473068230819E7, 1.1290108044319283E7], 4=[1.651312754214977E7, 1.6662728291819734E7], 12=[7.688513043175754E7, 7.733363941798195E7]}","{17=0.002992444273006663, 3=0.0028706776771769377, 4=0.004509326011622759, 12=0.002908264581940384}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,8,"Query{op=ZI, rect=(-73.984..-73.97775),(40.756905..40.760033), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11625,11992,36,0,72,128,0.04962653974658265,2,0,57221,0.547787334,"{17=[1.6165489948260378E7, 1.6370270723743122E7], 3=[1995652.7893403193, 2021104.8520447204], 4=[2851567.641619335, 2906197.1383066857], 12=[1.3406163510721492E7, 1.3572369482816378E7]}","{17=0.006294021447574593, 3=0.006336469604779249, 4=0.009487969511677883, 12=0.006160674938652042}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,9,"Query{op=P, rect=(-73.98325..-73.977005),(40.75728..40.760406), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,12033,12298,103,1,260,372,0.05007338876368256,1,0,45822,0.343216206,"{17=[1.7378688989766177E7, 1.754630142196149E7], 3=[2212598.558158791, 2235039.17897162], 4=[2986961.535214454, 3030925.91068389], 12=[1.4395946359245645E7, 1.4530941488361595E7]}","{17=0.0047992119745587595, 3=0.005045514526843458, 4=0.007305616109420768, 12=0.004666769886450705}",2
