csv,errorBound,initMode,i,query,indexUtil,Tree Node Count,Leaf tiles,Overlapped tiles,Fully Contained Tiles With Stats,Fully Contained Tiles Without Stats,Sampling Tiles,Sampling Rate,Sampling Rounds,Expanded nodes,I/Os,Time (sec),Confidence Interval,Error Bound,run
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,0,"Query{op=null, rect=(-73.99..-73.94),(40.745..40.77), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,8969,10000,0,0,0,0,0.0,0,0,0,274.076567591,null,,1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,1,"Query{op=P, rect=(-73.9965..-73.9465),(40.74825..40.77325), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,9209,10180,340,270,0,149,4.516466999379322E-4,1,0,1029,0.772009543,"{17=[8.305928150154122E8, 8.330177754760245E8], 12=[6.906160764873775E8, 6.926076754693595E8]}","{17=0.001457649088357844, 12=0.0014398241637801805}",1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,2,"Query{op=P, rect=(-73.9895..-73.93951),(40.75175..40.776752), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,9461,10369,344,270,8,172,2.555596696687132E-4,1,0,1082,0.62846348,"{17=[6.866909082436846E8, 6.914263369336783E8], 12=[5.706691526319652E8, 5.745725916037521E8]}","{17=0.0034361580675120085, 12=0.003408397389838383}",1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,3,"Query{op=P, rect=(-73.9895..-73.93951),(40.7495..40.7745), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,10069,10825,437,252,255,573,1.4560809297485777E-4,1,0,1663,0.619033489,"{17=[6.944855687324296E8, 7.01788597275879E8], 12=[5.764712106395557E8, 5.825388266051173E8]}","{17=0.005230368591812752, 12=0.005235171198332533}",1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,4,"Query{op=P, rect=(-73.983505..-73.93351),(40.7525..40.7775), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,10513,11158,386,252,149,372,1.418431365565993E-4,1,0,1407,0.821798261,"{17=[5.594214677833656E8, 5.676131458761247E8], 12=[4.651009653580619E8, 4.7171946469960845E8]}","{17=0.007268346502828949, 12=0.007064853764065652}",1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,5,"Query{op=P, rect=(-73.977005..-73.92701),(40.74925..40.77425), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11213,11683,481,252,376,675,4.2920063976598766E-4,1,0,1833,0.410380387,"{17=[3.901453703646484E8, 3.925838801738122E8], 12=[3.240790700734735E8, 3.26045182515853E8]}","{17=0.00311539374245474, 12=0.0030242102714193586}",1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,6,"Query{op=ZI, rect=(-73.981..-73.95601),(40.753624..40.766125), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11361,11794,86,48,16,145,1.8731559523734855E-4,1,0,1013,0.495709886,"{17=[2.7626429440410423E8, 2.821471662148138E8], 12=[2.2925141346513703E8, 2.3408989889227608E8]}","{17=0.010535012666447222, 12=0.010442594472143083}",1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,7,"Query{op=ZI, rect=(-73.983..-73.970505),(40.755814..40.762062), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11481,11884,42,12,16,85,3.462566205844212E-4,1,0,930,0.547804626,"{17=[9.083542133996211E7, 9.439105640278779E7], 12=[7.488838028501017E7, 7.776371861690713E7]}","{17=0.019196148985588826, 12=0.018835891236218347}",1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,8,"Query{op=ZI, rect=(-73.984..-73.97775),(40.756905..40.760033), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11625,11992,36,0,72,128,0.01077225332726032,2,0,12474,0.298977886,"{17=[1.6195228877877E7, 1.6640343157685794E7], 12=[1.3413599568152323E7, 1.3773116587687567E7]}","{17=0.013555855805609512, 12=0.013223995773318759}",1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,9,"Query{op=P, rect=(-73.98325..-73.977005),(40.75728..40.760406), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,12033,12298,103,1,260,372,9.758445054059548E-4,1,0,1263,0.197968545,"{17=[1.6960675842893835E7, 1.808441773577525E7], 12=[1.4147835293674E7, 1.506894977506122E7]}","{17=0.03206559829434738, 12=0.03152689384613031}",1
