csv,errorBound,initMode,i,query,indexUtil,Tree Node Count,Leaf tiles,Overlapped tiles,Fully Contained Tiles,Expanded nodes,I/Os,Time (sec),Query Result,Query Result Sum
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,12,"Query{op=P, rect=(-73.98475..-73.9785),(40.75678..40.759907), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,12845,12907,404,328,0,352692,0.613344921,"{null={12=Stats{count=1169803, mean=12.121484720137945, populationStandardDeviation=9.710818373843253, min=0.0, max=290.0}}}",{12=1.4179749190071529E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,13,"Query{op=P, rect=(-73.98412..-73.977875),(40.756466..40.759594), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,13453,13363,585,472,0,264699,0.472343821,"{null={12=Stats{count=1148720, mean=11.794790105561146, populationStandardDeviation=9.303610113292468, min=0.0, max=350.0}}}",{12=1.35489112900602E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,14,"Query{op=P, rect=(-73.983376..-73.97713),(40.756466..40.759594), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,14421,14089,713,588,0,291645,0.535036369,"{null={12=Stats{count=1295507, mean=11.390568256330587, populationStandardDeviation=8.700005169416714, min=0.0, max=350.0}}}",{12=1.4756560910054069E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,15,"Query{op=P, rect=(-73.98412..-73.977875),(40.756466..40.759594), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,14993,14518,1323,1041,0,95902,0.203446745,"{null={12=Stats{count=1148720, mean=11.794790105561166, populationStandardDeviation=9.303610113292256, min=0.0, max=350.0}}}",{12=1.3548911290060222E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,16,"Query{op=P, rect=(-73.98487..-73.97862),(40.756466..40.759594), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,15229,14695,1038,815,0,187573,0.42184603,"{null={12=Stats{count=1153847, mean=12.203091831136398, populationStandardDeviation=9.871283594878397, min=0.0, max=290.0}}}",{12=1.408050090008124E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,17,"Query{op=P, rect=(-73.98393..-73.977684),(40.756466..40.759594), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,15713,15058,1520,1211,0,59461,0.155394038,"{null={12=Stats{count=1174568, mean=11.680563517869722, populationStandardDeviation=9.139217251098675, min=0.0, max=350.0}}}",{12=1.3719616130057203E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,18,"Query{op=P, rect=(-73.98393..-73.977684),(40.756092..40.75922), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,16089,15340,1145,975,0,299318,0.566928905,"{null={12=Stats{count=1208691, mean=11.659280419949456, populationStandardDeviation=9.190537484992637, min=0.0, max=350.0}}}",{12=1.4092467310069127E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,19,"Query{op=P, rect=(-73.98462..-73.97837),(40.75575..40.758877), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,16613,15733,891,813,0,367583,0.607451701,"{null={12=Stats{count=1164789, mean=12.052152140928813, populationStandardDeviation=9.771333078574383, min=0.0, max=290.0}}}",{12=1.403821424008033E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,20,"Query{op=P, rect=(-73.98362..-73.97737),(40.75525..40.758377), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,17181,16159,872,785,0,520301,0.746294853,"{null={12=Stats{count=1336578, mean=11.595508043732892, populationStandardDeviation=9.252674519506563, min=0.0, max=400.0}}}",{12=1.5498300950076422E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,21,"Query{op=P, rect=(-73.98456..-73.97831),(40.75525..40.758377), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,17801,16624,1344,1222,0,308766,0.489668177,"{null={12=Stats{count=1249789, mean=12.018164514243233, populationStandardDeviation=9.79827112722301, min=0.0, max=400.0}}}",{12=1.5020169810091536E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,22,"Query{op=P, rect=(-73.98575..-73.9795),(40.754654..40.757782), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,18145,16882,387,325,0,467858,0.656131621,"{null={12=Stats{count=1310430, mean=12.16573202696535, populationStandardDeviation=10.046892771718664, min=0.0, max=400.0}}}",{12=1.5942340220096203E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,23,"Query{op=P, rect=(-73.98575..-73.9795),(40.75403..40.757156), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,18465,17122,226,141,0,615921,0.850777545,"{null={12=Stats{count=1309902, mean=11.895309565209248, populationStandardDeviation=9.751110866482758, min=0.0, max=400.0}}}",{12=1.5581689790086724E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,24,"Query{op=P, rect=(-73.987..-73.98075),(40.75403..40.757156), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,18889,17440,374,284,0,504368,0.701247531,"{null={12=Stats{count=1375723, mean=11.902775820483992, populationStandardDeviation=9.733016741926251, min=0.0, max=300.0}}}",{12=1.6374922460083699E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,25,"Query{op=P, rect=(-73.987..-73.98075),(40.753498..40.756626), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,19437,17851,860,760,0,422637,0.707808265,"{null={12=Stats{count=1254817, mean=11.773231634640224, populationStandardDeviation=9.59974591219747, min=0.0, max=395.20001220703125}}}",{12=1.4773251200084342E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,26,"Query{op=P, rect=(-73.98594..-73.97969),(40.753498..40.756626), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,19805,18127,1197,1053,0,179313,0.327159878,"{null={12=Stats{count=1270023, mean=11.682521804796036, populationStandardDeviation=9.547343030034012, min=0.0, max=395.20001220703125}}}",{12=1.4837071390092475E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,27,"Query{op=P, rect=(-73.98475..-73.9785),(40.753498..40.756626), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,20269,18475,1347,1175,0,222061,0.412988424,"{null={12=Stats{count=1377304, mean=11.456718342565608, populationStandardDeviation=9.254576666069378, min=0.0, max=400.0}}}",{12=1.5779384000088982E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,28,"Query{op=P, rect=(-73.986..-73.97975),(40.753498..40.756626), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,20665,18772,1393,1182,0,69752,0.139784181,"{null={12=Stats{count=1264870, mean=11.694687509461216, populationStandardDeviation=9.564189087744738, min=0.0, max=395.20001220703125}}}",{12=1.4792259390092209E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,29,"Query{op=P, rect=(-73.98512..-73.978874),(40.753498..40.756626), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,21073,19078,1459,1250,0,102779,0.199154525,"{null={12=Stats{count=1355854, mean=11.520053110502216, populationStandardDeviation=9.329045486691163, min=0.0, max=400.0}}}",{12=1.5619510090086872E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,30,"Query{op=P, rect=(-73.984436..-73.97819),(40.753498..40.756626), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,21313,19258,1697,1456,0,173001,0.294456645,"{null={12=Stats{count=1366790, mean=11.42475983149363, populationStandardDeviation=9.215160303409982, min=0.0, max=400.0}}}",{12=1.5615247490087178E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,31,"Query{op=P, rect=(-73.985435..-73.97919),(40.753498..40.756626), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,21689,19540,1578,1314,0,78584,0.163928958,"{null={12=Stats{count=1315587, mean=11.586974688928798, populationStandardDeviation=9.413901417122853, min=0.0, max=400.0}}}",{12=1.524367327008377E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,32,"Query{op=P, rect=(-73.98463..-73.97838),(40.753498..40.756626), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,21949,19735,1809,1523,0,71429,0.137591659,"{null={12=Stats{count=1375792, mean=11.443971974024752, populationStandardDeviation=9.236192467831176, min=0.0, max=400.0}}}",{12=1.5744525090087462E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,33,"Query{op=P, rect=(-73.985504..-73.979256),(40.753498..40.756626), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,22241,19954,1644,1340,0,31513,0.070247605,"{null={12=Stats{count=1307327, mean=11.600590173757531, populationStandardDeviation=9.432555053414804, min=0.0, max=400.0}}}",{12=1.5165764750087913E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,34,"Query{op=P, rect=(-73.98482..-73.97857),(40.753498..40.756626), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,22461,20119,1622,1364,0,37339,0.076259772,"{null={12=Stats{count=1375351, mean=11.46939169716463, populationStandardDeviation=9.271426887507186, min=0.0, max=400.0}}}",{12=1.5774439340087071E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,35,"Query{op=P, rect=(-73.98419..-73.97794),(40.753498..40.756626), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,22809,20380,1763,1507,0,106843,0.206571147,"{null={12=Stats{count=1344716, mean=11.41326643699413, populationStandardDeviation=9.21611960657962, min=0.0, max=400.0}}}",{12=1.5347601990089E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,36,"Query{op=P, rect=(-73.983505..-73.97726),(40.75384..40.75697), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,23381,20809,1106,982,0,174731,0.341947933,"{null={12=Stats{count=1282087, mean=11.521499118281957, populationStandardDeviation=9.37135241266287, min=0.0, max=400.0}}}",{12=1.477156424006076E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,37,"Query{op=P, rect=(-73.983505..-73.97726),(40.753216..40.756344), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,24141,21379,1498,1380,0,373401,0.768978949,"{null={12=Stats{count=1360252, mean=11.281970480508619, populationStandardDeviation=9.096369097242343, min=0.0, max=400.0}}}",{12=1.534632291005281E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,38,"Query{op=P, rect=(-73.98419..-73.97794),(40.753216..40.756344), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,24809,21880,1878,1677,0,126007,0.241004805,"{null={12=Stats{count=1346641, mean=11.325928803647605, populationStandardDeviation=9.136262779596048, min=0.0, max=400.0}}}",{12=1.5251960090072814E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,39,"Query{op=P, rect=(-73.98419..-73.97794),(40.752747..40.755875), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,25741,22579,1888,1695,0,332880,0.498819972,"{null={12=Stats{count=1346067, mean=11.225078335676734, populationStandardDeviation=9.043300800207811, min=0.009999999776482582, max=400.0}}}",{12=1.5109707520069376E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,40,"Query{op=P, rect=(-73.98419..-73.97794),(40.752308..40.755436), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,26225,22942,2135,1953,0,605174,0.906165713,"{null={12=Stats{count=1483768, mean=11.16959087272724, populationStandardDeviation=8.846141296856247, min=0.0, max=395.20001220703125}}}",{12=1.657308151004475E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,41,"Query{op=P, rect=(-73.98419..-73.97794),(40.752716..40.755844), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,26453,23113,2641,2371,0,72761,0.143301464,"{null={12=Stats{count=1348229, mean=11.220914725961462, populationStandardDeviation=9.037789206278159, min=0.009999999776482582, max=400.0}}}",{12=1.5128362640068296E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,42,"Query{op=P, rect=(-73.98494..-73.97869),(40.752716..40.755844), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,26921,23464,1881,1661,0,101644,0.176186158,"{null={12=Stats{count=1308763, mean=11.27892265449728, populationStandardDeviation=9.134945637934717, min=0.009999999776482582, max=400.0}}}",{12=1.4761436650067823E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,43,"Query{op=P, rect=(-73.98569..-73.97944),(40.752716..40.755844), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,27461,23869,1784,1537,0,131897,0.207248509,"{null={12=Stats{count=1264745, mean=11.387733930618856, populationStandardDeviation=9.326701309735535, min=0.009999999776482582, max=400.0}}}",{12=1.4402579550080545E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,44,"Query{op=P, rect=(-73.984566..-73.97832),(40.752716..40.755844), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,27853,24163,2457,2155,0,44764,0.098986194,"{null={12=Stats{count=1321278, mean=11.246292899805503, populationStandardDeviation=9.081399577588098, min=0.009999999776482582, max=400.0}}}",{12=1.4859479390069216E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,45,"Query{op=P, rect=(-73.984566..-73.97832),(40.752403..40.75553), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,28541,24679,2417,2178,0,194148,0.309858991,"{null={12=Stats{count=1314494, mean=11.210013472900668, populationStandardDeviation=9.029438999901883, min=0.009999999776482582, max=395.20001220703125}}}",{12=1.473549545004709E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,46,"Query{op=P, rect=(-73.98525..-73.979004),(40.752403..40.75553), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,29249,25210,2345,2115,0,93993,0.163008253,"{null={12=Stats{count=1264208, mean=11.263049213450891, populationStandardDeviation=9.141564308554129, min=0.009999999776482582, max=395.20001220703125}}}",{12=1.4238836920038324E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,47,"Query{op=P, rect=(-73.986..-73.97975),(40.752403..40.75553), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,29593,25468,2327,2037,0,143715,0.213390519,"{null={12=Stats{count=1200790, mean=11.36840503340137, populationStandardDeviation=9.411328237151576, min=0.009999999776482582, max=395.20001220703125}}}",{12=1.365106708005803E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,48,"Query{op=P, rect=(-73.98694..-73.98069),(40.752403..40.75553), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,29869,25675,2011,1753,0,128020,0.198088402,"{null={12=Stats{count=1064698, mean=11.47698870482583, populationStandardDeviation=9.495387182721522, min=0.0, max=395.20001220703125}}}",{12=1.221952692005065E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,49,"Query{op=P, rect=(-73.987625..-73.98138),(40.752403..40.75553), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,30145,25882,1603,1372,0,145058,0.221768636,"{null={12=Stats{count=1034997, mean=11.462919167924717, populationStandardDeviation=9.406804718770932, min=0.0, max=300.0}}}",{12=1.1864086950044578E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,50,"Query{op=P, rect=(-73.988625..-73.982376),(40.751904..40.75503), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,30609,26230,891,808,0,246911,0.449499848,"{null={12=Stats{count=1030431, mean=11.305344647071626, populationStandardDeviation=9.291676950074189, min=0.0, max=300.0}}}",{12=1.1649377590026664E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,51,"Query{op=P, rect=(-73.98937..-73.98312),(40.751904..40.75503), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,30897,26446,1002,896,0,149521,0.256255796,"{null={12=Stats{count=1119003, mean=11.187945447889696, populationStandardDeviation=9.107011901308773, min=0.0, max=395.0}}}",{12=1.2519344520024914E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,52,"Query{op=P, rect=(-73.99049..-73.984245),(40.751904..40.75503), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,31325,26767,767,624,0,124234,0.291831429,"{null={12=Stats{count=1113154, mean=11.069793954866912, populationStandardDeviation=8.95481811846736, min=0.0, max=395.0}}}",{12=1.2322385420035923E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,53,"Query{op=P, rect=(-73.99143..-73.98518),(40.751904..40.75503), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,31837,27151,913,745,0,232695,0.442428263,"{null={12=Stats{count=963790, mean=11.055091150609151, populationStandardDeviation=8.95040614822594, min=0.0, max=395.0}}}",{12=1.0654786300045593E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,54,"Query{op=P, rect=(-73.99081..-73.98456),(40.751904..40.75503), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,32137,27376,911,664,0,36622,0.091699764,"{null={12=Stats{count=1058253, mean=11.067979320672356, populationStandardDeviation=8.977103575062253, min=0.0, max=395.0}}}",{12=1.1712722320039483E7}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,55,"Query{op=P, rect=(-73.991615..-73.98537),(40.751904..40.75503), categoricalFilters={}, groupByCols=null, measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,32325,27517,981,760,0,90367,0.169999586,"{null={12=Stats{count=960755, mean=11.038154430673561, populationStandardDeviation=8.880727528819891, min=0.0, max=395.0}}}",{12=1.0604962060041778E7}
