csv,errorBound,initMode,i,query,indexUtil,Tree Node Count,Leaf tiles,Overlapped tiles,Fully Contained Tiles With Stats,Fully Contained Tiles Without Stats,Sampling Tiles,Sampling Rate,Sampling Rounds,Expanded nodes,I/Os,Time (sec),Confidence Interval,Error Bound,run
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,0,"Query{op=null, rect=(-73.99..-73.94),(40.745..40.77), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,8969,10000,0,0,0,0,0.0,0,0,0,274.036007702,null,,2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,1,"Query{op=P, rect=(-73.9965..-73.9465),(40.74825..40.77325), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,9209,10180,340,270,0,149,4.516466999379322E-4,1,0,1029,0.795533995,"{17=[8.315153459978063E8, 8.342036186361158E8], 12=[6.914760846765671E8, 6.936866025635359E8]}","{17=0.001613881270121869, 12=0.001595854340671885}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,2,"Query{op=P, rect=(-73.9895..-73.93951),(40.75175..40.776752), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,9461,10369,344,270,8,172,2.555596696687132E-4,1,0,1082,0.571883429,"{17=[6.860945118483541E8, 6.91099299337817E8], 12=[5.698038649917386E8, 5.73828033494945E8]}","{17=0.003634047327842877, 12=0.0035187620321989023}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,3,"Query{op=P, rect=(-73.9895..-73.93951),(40.7495..40.7745), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,10069,10825,437,252,255,573,1.4560809297485777E-4,1,0,1663,0.705989522,"{17=[6.947743510331129E8, 7.035927901856276E8], 12=[5.764723356474621E8, 5.833576112984421E8]}","{17=0.006306240251633077, 12=0.005936452726635047}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,4,"Query{op=P, rect=(-73.983505..-73.93351),(40.7525..40.7775), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,10513,11158,386,252,149,372,1.418431365565993E-4,1,0,1407,0.866887678,"{17=[5.596057333724022E8, 5.683241189052188E8], 12=[4.65115711461161E8, 4.721371451566E8]}","{17=0.007729545871324952, 12=0.0074915041825287555}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,5,"Query{op=P, rect=(-73.977005..-73.92701),(40.74925..40.77425), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11213,11683,481,252,376,675,4.2920063976598766E-4,1,0,1833,0.531316769,"{17=[3.906173298732954E8, 3.932292975656532E8], 12=[3.2429959000963587E8, 3.2639660506384474E8]}","{17=0.00333224332531968, 12=0.003222725244262519}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,6,"Query{op=ZI, rect=(-73.981..-73.95601),(40.753624..40.766125), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11361,11794,86,48,16,145,1.8731559523734855E-4,1,0,1013,0.597733906,"{17=[2.784847956971359E8, 2.8478627272547543E8], 12=[2.3087986389014298E8, 2.359629439822492E8]}","{17=0.011187290421264153, 12=0.01088820477983168}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,7,"Query{op=ZI, rect=(-73.983..-73.970505),(40.755814..40.762062), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11481,11884,42,12,16,85,3.462566205844212E-4,1,0,930,0.538274856,"{17=[9.153815719640058E7, 9.524424365474045E7], 12=[7.533998289791407E7, 7.828079921968333E7]}","{17=0.01984173263354447, 12=0.019143349494979523}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,8,"Query{op=ZI, rect=(-73.984..-73.97775),(40.756905..40.760033), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11625,11992,36,0,72,128,0.01077225332726032,2,0,12474,0.29778515,"{17=[1.5873208291331727E7, 1.632794827084063E7], 12=[1.3172991238445565E7, 1.3542125633758105E7]}","{17=0.014121852382255712, 12=0.013817435165204695}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,9,"Query{op=P, rect=(-73.98325..-73.977005),(40.75728..40.760406), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,12033,12298,103,1,260,372,9.758445054059548E-4,1,0,1263,0.157841505,"{17=[1.7116011994649615E7, 1.826978056852949E7], 12=[1.4317702042009482E7, 1.5243887719081668E7]}","{17=0.032605418454875475, 12=0.03133071274438792}",2
