csv,errorBound,initMode,i,query,indexUtil,Tree Node Count,Leaf tiles,Overlapped tiles,Fully Contained Tiles,Expanded nodes,I/Os,Time (sec),Query Result,Query Result Sum
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,70,"Query{op=ZO, rect=(-74.00105..-73.97606),(40.746086..40.7586), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,40233,33448,255,166,0,2445445,4.429410265,"{null={17=Stats{count=22303815, mean=13.663195705145208, populationStandardDeviation=10.839885595432438, min=0.0, max=495.5}, 12=Stats{count=22303815, mean=11.369518933901974, populationStandardDeviation=8.84577596846978, min=0.0, max=400.0}}}","{17=3.0474138931635326E8, 12=2.5358364694074684E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,71,"Query{op=ZO, rect=(-74.01355..-73.96356),(40.73983..40.764854), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,40469,33625,350,272,0,5853611,10.110239832,"{null={17=Stats{count=65170683, mean=13.719606669445545, populationStandardDeviation=10.607705392208139, min=0.0, max=1007.510009765625}, 12=Stats{count=65170683, mean=11.349959098514097, populationStandardDeviation=8.646353729344371, min=0.0, max=400.0}}}","{17=8.941161371391214E8, 12=7.396845864722279E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,72,"Query{op=P, rect=(-74.01755..-73.96756),(40.741833..40.766857), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,40725,33817,375,290,0,3033402,5.704185242,"{null={17=Stats{count=60327809, mean=13.805484015436212, populationStandardDeviation=10.774138243758268, min=0.0, max=626.6699829101562}, 12=Stats{count=60327809, mean=11.428842969785432, populationStandardDeviation=8.781354826518397, min=0.0, max=400.0}}}","{17=8.328546028357888E8, 12=6.894770557722083E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,73,"Query{op=P, rect=(-74.01305..-73.96306),(40.744083..40.769108), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,40985,34012,356,268,0,4708967,7.919698299,"{null={17=Stats{count=61873909, mean=13.716254343270958, populationStandardDeviation=10.711142883548913, min=0.0, max=626.6699829101562}, 12=Stats{count=61873909, mean=11.370972025095353, populationStandardDeviation=8.745692505327595, min=0.0, max=400.0}}}","{17=8.48678273056402E8, 12=7.035664883222957E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,74,"Query{op=P, rect=(-74.01305..-73.96306),(40.74158..40.766605), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,41385,34312,421,280,0,1947262,3.759596679,"{null={17=Stats{count=64394773, mean=13.7037015150992, populationStandardDeviation=10.649408116907708, min=0.0, max=1007.510009765625}, 12=Stats{count=64394773, mean=11.347545852242494, populationStandardDeviation=8.688291835768439, min=0.0, max=400.0}}}","{17=8.82446748324569E8, 12=7.30722639262247E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,75,"Query{op=P, rect=(-74.007545..-73.95756),(40.744335..40.76936), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,41945,34732,474,354,0,4306301,7.715466553,"{null={17=Stats{count=64173727, mean=13.672367926536692, populationStandardDeviation=10.642294235638078, min=0.0, max=626.6699829101562}, 12=Stats{count=64173727, mean=11.340702972920313, populationStandardDeviation=8.69656216433413, min=0.0, max=400.0}}}","{17=8.774068067611217E8, 12=7.277751765722766E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,76,"Query{op=P, rect=(-74.00255..-73.95256),(40.741833..40.766857), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,42701,35299,516,338,0,2073079,4.089544737,"{null={17=Stats{count=64234236, mean=13.68965945195401, populationStandardDeviation=10.660780227300814, min=0.0, max=626.6699829101562}, 12=Stats{count=64234236, mean=11.34686164995065, populationStandardDeviation=8.706961385893853, min=0.0, max=400.0}}}","{17=8.793448159964445E8, 12=7.288569890822794E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,77,"Query{op=P, rect=(-73.99855..-73.94856),(40.741833..40.766857), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,43965,36247,804,535,0,1403533,2.643027211,"{null={17=Stats{count=62352959, mean=13.699430942531736, populationStandardDeviation=10.685258396429086, min=0.0, max=626.6699829101562}, 12=Stats{count=62352959, mean=11.35544596932852, populationStandardDeviation=8.728236155549366, min=0.0, max=400.0}}}","{17=8.542000558830127E8, 12=7.080456569522564E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,78,"Query{op=P, rect=(-73.99205..-73.94206),(40.745087..40.77011), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,44721,36814,1275,1163,0,3488455,6.64019775,"{null={17=Stats{count=55435886, mean=13.670487478067269, populationStandardDeviation=10.653745562048469, min=0.0, max=621.97998046875}, 12=Stats{count=55435886, mean=11.347348760368874, populationStandardDeviation=8.703923359559647, min=0.0, max=400.0}}}","{17=7.578355853985646E8, 12=6.290503322820503E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,79,"Query{op=P, rect=(-73.98805..-73.938065),(40.74709..40.772114), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,45748,37585,1244,1021,0,3793534,6.8159654,"{null={17=Stats{count=48513442, mean=13.633028511564053, populationStandardDeviation=10.577035540601345, min=0.0, max=621.97998046875}, 12=Stats{count=48513442, mean=11.306620990770622, populationStandardDeviation=8.631558759635563, min=0.0, max=400.0}}}","{17=6.61385137980109E8, 12=5.48523101651733E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,80,"Query{op=P, rect=(-73.98155..-73.931564),(40.74709..40.772114), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,46912,38458,2123,1880,0,3235774,6.413332754,"{null={17=Stats{count=36108286, mean=13.438033591301108, populationStandardDeviation=10.258926453818868, min=0.0, max=621.97998046875}, 12=Stats{count=36108286, mean=11.142197800281071, populationStandardDeviation=8.374387112877375, min=0.0, max=400.0}}}","{17=4.8522436019230753E8, 12=4.0232566484111977E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,81,"Query{op=P, rect=(-73.98155..-73.931564),(40.744587..40.76961), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,47996,39271,2543,2206,0,1721249,3.251741743,"{null={17=Stats{count=34846579, mean=13.51110867949153, populationStandardDeviation=10.39847334754511, min=0.0, max=621.97998046875}, 12=Stats{count=34846579, mean=11.1895045384844, populationStandardDeviation=8.480222663390254, min=0.0, max=400.0}}}","{17=4.7081591597748727E8, 12=3.8991595387115514E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,82,"Query{op=P, rect=(-73.98855..-73.93856),(40.741085..40.76611), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,49679,40534,1466,1229,0,3826376,7.626925481,"{null={17=Stats{count=45987771, mean=13.750006375322716, populationStandardDeviation=10.80280198566007, min=0.0, max=1007.510009765625}, 12=Stats{count=45987771, mean=11.3688100845716, populationStandardDeviation=8.791999508624713, min=0.0, max=400.0}}}","{17=6.323321444368811E8, 12=5.2282623471176934E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,83,"Query{op=P, rect=(-73.98355..-73.93356),(40.738583..40.763607), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,50658,41269,1702,1553,0,2414064,4.845651804,"{null={17=Stats{count=31579782, mean=13.717260490197205, populationStandardDeviation=10.744485303928718, min=0.0, max=1007.510009765625}, 12=Stats{count=31579782, mean=11.311821239652167, populationStandardDeviation=8.711606626836916, min=0.0, max=400.0}}}","{17=4.3318809591764086E8, 12=3.5722484877118516E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,84,"Query{op=P, rect=(-73.98955..-73.93956),(40.741585..40.76661), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,52018,42289,2108,1683,0,1965215,3.695768788,"{null={17=Stats{count=48423630, mean=13.74539545031732, populationStandardDeviation=10.784473443074775, min=0.0, max=1007.510009765625}, 12=Stats{count=48423630, mean=11.370835105957408, populationStandardDeviation=8.780879181629741, min=0.0, max=400.0}}}","{17=6.656019434898493E8, 12=5.506171119618924E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,85,"Query{op=P, rect=(-73.996544..-73.946556),(40.738083..40.763107), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,52834,42901,601,458,0,6161580,11.391522475,"{null={17=Stats{count=55860566, mean=13.699231363816017, populationStandardDeviation=10.68500777455888, min=0.0, max=1007.510009765625}, 12=Stats{count=55860566, mean=11.33061131482282, populationStandardDeviation=8.701294166493081, min=0.0, max=400.0}}}","{17=7.652468177477146E8, 12=6.329343611720068E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,86,"Query{op=P, rect=(-74.00404..-73.954056),(40.738083..40.763107), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,53730,43573,953,775,0,4481416,8.474941573,"{null={17=Stats{count=61519656, mean=13.663030439025498, populationStandardDeviation=10.589161940333737, min=0.0, max=1007.510009765625}, 12=Stats{count=61519656, mean=11.29842869085676, populationStandardDeviation=8.625613211068945, min=0.0, max=400.0}}}","{17=8.405449325263776E8, 12=6.950754464020382E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,87,"Query{op=P, rect=(-74.01154..-73.961555),(40.741837..40.76686), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,55550,44938,2132,1625,0,1310440,2.45023568,"{null={17=Stats{count=64808798, mean=13.695521228149985, populationStandardDeviation=10.639243722603378, min=0.0, max=626.6699829101562}, 12=Stats{count=64808798, mean=11.34379880062334, populationStandardDeviation=8.683932912108052, min=0.0, max=400.0}}}","{17=8.875902687798843E8, 12=7.351779650222403E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,88,"Query{op=P, rect=(-74.01154..-73.961555),(40.738583..40.763607), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,56374,45556,1122,904,0,1438250,2.764294148,"{null={17=Stats{count=64789377, mean=13.706409342266706, populationStandardDeviation=10.549416629707736, min=0.0, max=1007.510009765625}, 12=Stats{count=64789377, mean=11.334158855582514, populationStandardDeviation=8.597057767312432, min=0.0, max=400.0}}}","{17=8.880297221924397E8, 12=7.34333091072224E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,89,"Query{op=P, rect=(-74.00455..-73.95456),(40.738583..40.763607), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,57894,46696,1106,732,0,1992792,4.937366029,"{null={17=Stats{count=62626517, mean=13.66912599266272, populationStandardDeviation=10.58686342824789, min=0.0, max=1007.510009765625}, 12=Stats{count=62626517, mean=11.306118837202165, populationStandardDeviation=8.626626532944192, min=0.0, max=400.0}}}","{17=8.560497513546337E8, 12=7.080628435620617E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,90,"Query{op=P, rect=(-74.00455..-73.95456),(40.741585..40.76661), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,59618,47989,2280,1743,0,1636679,3.19733183,"{null={17=Stats{count=65405857, mean=13.682530658038033, populationStandardDeviation=10.630286966698678, min=0.0, max=1007.510009765625}, 12=Stats{count=65405857, mean=11.33771215920762, populationStandardDeviation=8.679186714678718, min=0.0, max=400.0}}}","{17=8.949176436177515E8, 12=7.415527801922948E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,91,"Query{op=P, rect=(-73.99855..-73.94856),(40.744587..40.76961), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,60702,48802,1067,796,0,1210861,2.243284007,"{null={17=Stats{count=62655435, mean=13.694996429447528, populationStandardDeviation=10.667217484582586, min=0.0, max=626.6699829101562}, 12=Stats{count=62655435, mean=11.36852080545331, populationStandardDeviation=8.723872128269338, min=0.0, max=400.0}}}","{17=8.580659586104816E8, 12=7.122996163722274E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,92,"Query{op=P, rect=(-73.99455..-73.944565),(40.744587..40.76961), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,61950,49738,2109,1718,0,2605562,5.095660411,"{null={17=Stats{count=59631253, mean=13.692605047565584, populationStandardDeviation=10.667953626340026, min=0.0, max=626.6699829101562}, 12=Stats{count=59631253, mean=11.36714547423981, populationStandardDeviation=8.720319286071943, min=0.0, max=400.0}}}","{17=8.165071958204603E8, 12=6.778371276621991E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,93,"Query{op=P, rect=(-73.99455..-73.944565),(40.746838..40.771862), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,62786,50365,1410,1179,0,2258203,4.233792264,"{null={17=Stats{count=59677803, mean=13.651912766667106, populationStandardDeviation=10.56879885186951, min=0.0, max=621.97998046875}, 12=Stats{count=59677803, mean=11.346450488334252, populationStandardDeviation=8.649199498137135, min=0.0, max=400.0}}}","{17=8.147161606623446E8, 12=6.771312369920653E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,94,"Query{op=P, rect=(-73.99955..-73.94956),(40.74934..40.774364), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,64330,51523,1530,1302,0,2097250,3.961478542,"{null={17=Stats{count=61444493, mean=13.621489160820847, populationStandardDeviation=10.483421829010991, min=0.0, max=621.97998046875}, 12=Stats{count=61444493, mean=11.328882939141794, populationStandardDeviation=8.589949949406389, min=0.0, max=400.0}}}","{17=8.369654953916324E8, 12=6.960974684519174E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,95,"Query{op=P, rect=(-73.99955..-73.94956),(40.75159..40.776615), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,65122,52117,1686,1399,0,1055385,2.270084802,"{null={17=Stats{count=57394335, mean=13.538485431938927, populationStandardDeviation=10.390000372421722, min=0.0, max=621.97998046875}, 12=Stats{count=57394335, mean=11.25654811179331, populationStandardDeviation=8.523350036707626, min=0.0, max=400.0}}}","{17=7.770323682733225E8, 12=6.460620932718827E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,96,"Query{op=P, rect=(-73.99505..-73.94506),(40.75384..40.778866), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,66362,53047,2394,2097,0,3010774,5.879780093,"{null={17=Stats{count=54695827, mean=13.464433345007018, populationStandardDeviation=10.215230210548867, min=0.0, max=621.97998046875}, 12=Stats{count=54695827, mean=11.205112818235321, populationStandardDeviation=8.39307220994548, min=0.0, max=400.0}}}","{17=7.364483168915352E8, 12=6.128729122216816E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,97,"Query{op=P, rect=(-73.98805..-73.938065),(40.75384..40.778866), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,67710,54058,2436,1993,0,2323047,4.275249874,"{null={17=Stats{count=48333359, mean=13.422517512475702, populationStandardDeviation=10.126282217772244, min=0.0, max=621.97998046875}, 12=Stats{count=48333359, mean=11.160487155288951, populationStandardDeviation=8.305005695851044, min=0.0, max=400.0}}}","{17=6.487553576142751E8, 12=5.394238322914696E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,98,"Query{op=P, rect=(-73.98805..-73.938065),(40.75184..40.776863), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,69074,55081,2359,1820,0,582213,1.253902634,"{null={17=Stats{count=49150181, mean=13.478202833465222, populationStandardDeviation=10.24310120607027, min=0.0, max=621.97998046875}, 12=Stats{count=49150181, mean=11.198254138911986, populationStandardDeviation=8.385986684234426, min=0.0, max=400.0}}}","{17=6.624561088195285E8, 12=5.503962178115233E8}"
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,99,"Query{op=P, rect=(-73.99205..-73.94206),(40.75384..40.778866), categoricalFilters={}, groupByCols=null, measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,69802,55627,2713,2288,0,1326704,2.806464113,"{null={17=Stats{count=53140092, mean=13.45746885603142, populationStandardDeviation=10.186611626255464, min=0.0, max=621.97998046875}, 12=Stats{count=53140092, mean=11.200049693959663, populationStandardDeviation=8.36792561960913, min=0.0, max=400.0}}}","{17=7.151311330966444E8, 12=5.951716711415883E8}"
