csv,errorBound,initMode,i,query,indexUtil,Tree Node Count,Leaf tiles,Overlapped tiles,Fully Contained Tiles With Stats,Fully Contained Tiles Without Stats,Sampling Tiles,Sampling Rate,Sampling Rounds,Expanded nodes,I/Os,Time (sec),Confidence Interval,Error Bound,run
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,0,"Query{op=null, rect=(-73.99..-73.94),(40.745..40.77), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,8969,10000,0,0,0,0,0.0,0,0,0,273.796164841,null,,3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,1,"Query{op=P, rect=(-73.9965..-73.9465),(40.74825..40.77325), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,9209,10180,340,270,0,149,4.516466999379322E-4,1,0,1029,0.720297869,"{17=[8.304978873866801E8, 8.328134929878078E8], 12=[6.906969704101468E8, 6.926519721176308E8]}","{17=0.0013921660300347824, 12=0.0014132382997392218}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,2,"Query{op=P, rect=(-73.9895..-73.93951),(40.75175..40.776752), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,9461,10369,344,270,8,172,2.555596696687132E-4,1,0,1082,0.637593792,"{17=[6.861512966290153E8, 6.908063632255572E8], 12=[5.70300499894504E8, 5.742385796957415E8]}","{17=0.0033806897134611436, 12=0.0034407560837917813}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,3,"Query{op=P, rect=(-73.9895..-73.93951),(40.7495..40.7745), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,10069,10825,437,252,255,573,1.4560809297485777E-4,1,0,1663,0.614978982,"{17=[6.945307789174517E8, 7.017517506318928E8], 12=[5.76561190033036E8, 5.824680275787094E8]}","{17=0.005171569192928065, 12=0.005096366386556493}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,4,"Query{op=P, rect=(-73.983505..-73.93351),(40.7525..40.7775), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,10513,11158,386,252,149,372,1.418431365565993E-4,1,0,1407,0.818562702,"{17=[5.59372629626307E8, 5.673850099569173E8], 12=[4.648745437309445E8, 4.716228820289016E8]}","{17=0.0071110059955519535, 12=0.007205933633487206}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,5,"Query{op=P, rect=(-73.977005..-73.92701),(40.74925..40.77425), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11213,11683,481,252,376,675,4.2920063976598766E-4,1,0,1833,0.409165512,"{17=[3.908817443051388E8, 3.9368849218543553E8], 12=[3.245023698388398E8, 3.267269818819775E8]}","{17=0.003577433542280987, 12=0.003416019313716933}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,6,"Query{op=ZI, rect=(-73.981..-73.95601),(40.753624..40.766125), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11361,11794,86,48,16,145,1.8731559523734855E-4,1,0,1013,0.492059499,"{17=[2.7660657448434544E8, 2.8275963606017697E8], 12=[2.2924813573450935E8, 2.3434092583757305E8]}","{17=0.01100005945986933, 12=0.01098557003436078}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,7,"Query{op=ZI, rect=(-73.983..-73.970505),(40.755814..40.762062), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11481,11884,42,12,16,85,3.462566205844212E-4,1,0,930,0.536848394,"{17=[9.160173044832045E7, 9.544587512891537E7], 12=[7.573304411269285E7, 7.889216577539296E7]}","{17=0.020551691473043712, 12=0.020430831848096548}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,8,"Query{op=ZI, rect=(-73.984..-73.97775),(40.756905..40.760033), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11625,11992,36,0,72,128,0.01077225332726032,2,0,12474,0.305334126,"{17=[1.6188337135725116E7, 1.6658561563934239E7], 12=[1.3426235922468305E7, 1.3805175883231021E7]}","{17=0.014315641562044908, 12=0.013915545894811358}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,9,"Query{op=P, rect=(-73.98325..-73.977005),(40.75728..40.760406), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,12033,12298,103,1,260,372,9.758445054059548E-4,1,0,1263,0.171322747,"{17=[1.6996362506128494E7, 1.8111194239062738E7], 12=[1.4087586053154992E7, 1.4951442575753642E7]}","{17=0.03175475129259587, 12=0.02974812049114731}",3
