csv,errorBound,initMode,i,query,indexUtil,Tree Node Count,Leaf tiles,Overlapped tiles,Fully Contained Tiles With Stats,Fully Contained Tiles Without Stats,Sampling Tiles,Sampling Rate,Expanded nodes,I/Os,Time (sec),Confidence Interval LB,Confidence Interval UB,Error Bound,run
/data-nonraid/maroulis/data/data_10_cols.csv,0.2,valinor,0,"Query{rect=(544.0..574.0),(323.0..353.0), categoricalFilters=null, groupByCols=[], measureCol=9}",0.0,11263,11263,0,0,0,0,0.0,0,0,169.953301751,,,0.0,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.2,valinor,1,"Query{rect=(541.0..571.0),(326.0..356.0), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,11439,11395,240,196,0,116,0.01,0,232,0.062261668,4.475290196556108E7,4.569323830289088E7,0.010396644174519834,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.2,valinor,2,"Query{rect=(545.8..575.8),(330.8..360.8), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,11663,11563,292,184,50,219,0.01,0,438,0.036770479,4.444779743987433E7,4.5388731188132666E7,0.010473843575974912,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.2,valinor,3,"Query{rect=(545.8..575.8),(325.4..355.4), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,11791,11659,429,157,183,333,0.01,0,570,0.028700313,4.4371239087220974E7,4.568539992125101E7,0.014592603593682904,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.2,valinor,4,"Query{rect=(541.3..571.3),(325.4..355.4), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,11803,11668,486,157,211,333,0.01,0,416,0.017713115,4.341222004017738E7,4.472981940199963E7,0.014948591729450731,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.2,valinor,5,"Query{rect=(546.1..576.1),(320.6..350.6), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,12023,11833,450,135,250,421,0.01,0,514,0.022905785,4.480524790019359E7,4.6338351252050385E7,0.016820746230307854,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.2,valinor,6,"Query{rect=(549.69995..579.69995),(320.6..350.6), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,12131,11914,532,124,316,465,0.01,0,466,0.020083884,4.4367265335719176E7,4.59816023229998E7,0.017867816488620188,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.2,valinor,7,"Query{rect=(553.2999..583.2999),(324.2..354.2), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,12243,11998,544,113,346,460,0.01,0,424,0.017946609,4.402431631506787E7,4.5647800399666086E7,0.01810467003653835,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.2,valinor,8,"Query{rect=(548.49994..578.49994),(324.2..354.2), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,12251,12004,621,112,391,513,0.01,0,392,0.015381671,4.439681380247428E7,4.609084702563668E7,0.01872115167592141,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.2,valinor,9,"Query{rect=(548.49994..578.49994),(327.80002..357.80002), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,12315,12052,584,111,370,517,0.01,0,366,0.015468698,4.339265214629387E7,4.508573747339512E7,0.0191355802742197,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.2,valinor,10,"Query{rect=(548.49994..578.49994),(324.80002..354.80002), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,12315,12052,628,111,397,517,0.01,0,248,0.011236546,4.4502881537597455E7,4.620561346357953E7,0.018771471469788793,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.2,valinor,11,"Query{rect=(544.89996..574.89996),(321.2..351.2), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,12327,12061,620,112,391,513,0.01,0,394,0.015077424,4.3835947803152286E7,4.5587693220176704E7,0.019589287541617997,2
