csv,errorBound,initMode,i,query,indexUtil,Tree Node Count,Leaf tiles,Overlapped tiles,Fully Contained Tiles With Stats,Fully Contained Tiles Without Stats,Sampling Tiles,Sampling Rate,Sampling Rounds,Expanded nodes,I/Os,Time (sec),Confidence Interval,Error Bound,run
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,0,"Query{op=null, rect=(-73.99..-73.94),(40.745..40.77), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,8969,10000,0,0,0,0,0.0,0,0,0,273.484002612,null,,1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,1,"Query{op=P, rect=(-73.9965..-73.9465),(40.74825..40.77325), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,10225,10942,340,0,1032,1181,3.531881105379042E-4,1,0,22531,3.7207941,"{12=[6.870423414275599E8, 7.006672777158613E8]}",{12=0.00981829058496518},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,2,"Query{op=P, rect=(-73.9895..-73.93951),(40.75175..40.776752), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,13685,13537,1020,0,3274,3510,4.225838677113516E-4,1,0,24887,3.757206769,"{12=[5.657592490065665E8, 5.76587409255275E8]}",{12=0.009478874184465398},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,3,"Query{op=P, rect=(-73.9895..-73.93951),(40.7495..40.7745), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,25581,22459,3514,0,11814,12194,4.202255928456689E-4,1,0,35946,4.490535612,"{12=[5.724048222834272E8, 5.83072365310344E8]}",{12=0.00923215372960449},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,4,"Query{op=P, rect=(-73.983505..-73.93351),(40.7525..40.7775), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,57502,46402,9829,0,32900,33367,5.105636911975525E-4,1,0,71445,4.404294544,"{12=[4.643601864626539E8, 4.7132090507250524E8]}",{12=0.007439199822271716},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,5,"Query{op=P, rect=(-73.977005..-73.92701),(40.74925..40.77425), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,124403,96580,25225,0,74307,75222,7.294448009911232E-4,1,0,151624,3.935736625,"{12=[3.2236425833767235E8, 3.260405682126349E8]}",{12=0.005669775616140231},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,6,"Query{op=ZI, rect=(-73.981..-73.95601),(40.753624..40.766125), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,232719,177817,47186,0,127009,128089,0.001033365860062312,1,0,256179,3.995252816,"{12=[2.321599918602389E8, 2.340234193412081E8]}",{12=0.0039971981760714495},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,7,"Query{op=ZI, rect=(-73.983..-73.970505),(40.755814..40.762062), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,264139,201382,38388,0,60588,61579,0.0032908312478756698,1,0,123170,1.014298494,"{12=[7.659756594866714E7, 7.742835696488395E7]}",{12=0.0053938389103703405},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,8,"Query{op=ZI, rect=(-73.984..-73.97775),(40.756905..40.760033), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,269299,205252,6832,0,10238,10626,0.018722233727033535,1,0,28646,0.173737401,"{12=[1.338270651149252E7, 1.3627842346547727E7]}",{12=0.009075559195171121},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,9,"Query{op=P, rect=(-73.98325..-73.977005),(40.75728..40.760406), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,272383,207565,11594,0,13439,13877,0.016893087400838835,1,0,32161,0.325968787,"{12=[1.4410394092573715E7, 1.4656832307508713E7]}",{12=0.008478215690173261},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,10,"Query{op=P, rect=(-73.984..-73.97775),(40.75728..40.760406), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,273043,208060,11522,0,11587,11952,0.01851558240336464,1,0,30016,0.135880325,"{12=[1.3523846213559873E7, 1.3765698714994699E7]}",{12=0.008862460039843376},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,11,"Query{op=P, rect=(-73.984..-73.97775),(40.75678..40.759907), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,274351,209041,11471,0,11916,12370,0.018699518835633422,1,0,30341,0.142603242,"{12=[1.3410321163002405E7, 1.3653551421442568E7]}",{12=0.00898726734990469},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,12,"Query{op=P, rect=(-73.98475..-73.9785),(40.75678..40.759907), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,274919,209467,10371,0,10376,10769,0.018432422358513258,1,0,29290,0.137035082,"{12=[1.4101039863872837E7, 1.4370393834218185E7]}",{12=0.009460499011098552},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,13,"Query{op=P, rect=(-73.98412..-73.977875),(40.756466..40.759594), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,275575,209959,11761,0,11777,12241,0.01877072130045258,1,0,30143,0.128213305,"{12=[1.3490450556323089E7, 1.3736338239832819E7]}",{12=0.00903109380069258},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,14,"Query{op=P, rect=(-73.983376..-73.97713),(40.756466..40.759594), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,275971,210256,13989,0,13872,14282,0.0166439108181244,1,0,32614,0.136169416,"{12=[1.4645337377691656E7, 1.489281354736479E7]}",{12=0.008378187595460013},1
