csv,errorBound,initMode,i,query,indexUtil,Tree Node Count,Leaf tiles,Overlapped tiles,Fully Contained Tiles With Stats,Fully Contained Tiles Without Stats,Sampling Tiles,Sampling Rate,Sampling Rounds,Expanded nodes,I/Os,Time (sec),Confidence Interval,Error Bound,run
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,0,"Query{op=null, rect=(-73.99..-73.94),(40.745..40.77), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,8969,10000,0,0,0,0,0.0,0,0,0,281.965953507,null,,1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,1,"Query{op=P, rect=(-73.9965..-73.9465),(40.74825..40.77325), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,10225,10942,340,0,1032,1181,2.9901608759518964E-5,1,0,3153,3.599135337,"{17=[7.925743925556159E8, 8.443349263381076E8], 3=[9.79427015876196E7, 1.0447476008205518E8], 4=[1.3919868311693588E8, 1.5304351371936777E8], 12=[6.603148007775817E8, 7.0241491749527E8]}","{17=0.03162089260843914, 3=0.03227023222480307, 4=0.047374509062382004, 12=0.03089395949407104}",1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,2,"Query{op=P, rect=(-73.9895..-73.93951),(40.75175..40.776752), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,13685,13537,1020,0,3274,3510,3.577679175311046E-5,1,0,7191,3.75167903,"{17=[6.737340941080863E8, 7.129798656759069E8], 3=[8.486979651417911E7, 8.986620161915427E7], 4=[1.1876324660146049E8, 1.2950429345157197E8], 12=[5.584513733550158E8, 5.924520267201967E8]}","{17=0.028301273879101797, 3=0.028594022744887555, 4=0.04326399998895179, 12=0.02954257791136858}",1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,3,"Query{op=P, rect=(-73.9895..-73.93951),(40.7495..40.7745), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,25581,22459,3514,0,11814,12194,3.557713550682953E-5,1,0,24393,4.529600858,"{17=[6.914677227100691E8, 7.141238630342942E8], 3=[8.677601772225381E7, 8.99646626110795E7], 4=[1.240668045079147E8, 1.3019606752782358E8], 12=[5.747335336095014E8, 5.931137861526446E8]}","{17=0.01611857993033382, 3=0.018041374984026845, 4=0.024106008757139218, 12=0.015738574925091026}",1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,4,"Query{op=P, rect=(-73.983505..-73.93351),(40.7525..40.7775), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,57502,46402,9829,0,32900,33367,4.322533880813254E-5,1,0,66739,4.429577701,"{17=[5.525871933908895E8, 5.632769624337367E8], 3=[7.107387049509099E7, 7.289967750490901E7], 4=[9.734345244627441E7, 1.0030664998620455E8], 12=[4.5961520119445825E8, 4.6846069643154967E8]}","{17=0.009579812190443014, 3=0.01268154487529902, 4=0.014992137638493861, 12=0.009531004155713936}",1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,5,"Query{op=P, rect=(-73.977005..-73.92701),(40.74925..40.77425), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,124403,96580,25225,0,74307,75222,6.175624943230052E-5,1,0,150431,3.727148068,"{17=[3.8667670822994703E8, 3.9280443384421235E8], 3=[4.9190253845835775E7, 4.9978679154164225E7], 4=[6.807567120018825E7, 6.966084435488597E7], 12=[3.208508797852124E8, 3.257578060950185E8]}","{17=0.007861287827900184, 3=0.007950325615870545, 4=0.011508735706791434, 12=0.007588710787462267}",1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,6,"Query{op=ZI, rect=(-73.981..-73.95601),(40.753624..40.766125), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,232719,177817,47186,0,127009,128089,8.748681150667148E-5,1,0,256176,4.377606919,"{17=[2.800894560263552E8, 2.823856052685624E8], 3=[3.507440084690821E7, 3.536973515309179E7], 4=[4.939775966860191E7, 5.0022283204232834E7], 12=[2.3211064249293736E8, 2.3399680160986874E8]}","{17=0.0040822240846039035, 3=0.004192461189155284, 4=0.00628166632788256, 12=0.004046618737364258}",1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,7,"Query{op=ZI, rect=(-73.983..-73.970505),(40.755814..40.762062), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,264139,201382,38388,0,60588,61579,2.786083266441593E-4,1,0,122664,1.255957671,"{17=[9.325260706350595E7, 9.433266438894624E7], 3=[1.1121639897490947E7, 1.1250428102509053E7], 4=[1.6447990360762473E7, 1.6733622283216313E7], 12=[7.674654807046413E7, 7.761306635097027E7]}","{17=0.005757687248457846, 3=0.005756651777480153, 4=0.008608138655541529, 12=0.005613633357105673}",1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,8,"Query{op=ZI, rect=(-73.984..-73.97775),(40.756905..40.760033), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,269299,205252,6832,0,10238,10626,0.0015850615898633056,1,0,21245,0.175410094,"{17=[1.6073049800655453E7, 1.6530758324114712E7], 3=[1986080.7597541704, 2035991.7402458296], 4=[2822076.203296172, 2939103.062012741], 12=[1.3296495018367758E7, 1.365411864829891E7]}","{17=0.01403849886822035, 3=0.012409269224177122, 4=0.020313004217947028, 12=0.013269591347876118}",1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,9,"Query{op=P, rect=(-73.98325..-73.977005),(40.75728..40.760406), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,272383,207565,11594,0,13439,13877,0.001430202419415903,1,0,27662,0.173092338,"{17=[1.724884805603789E7, 1.7582956153267395E7], 3=[2193677.090355123, 2239504.909644877], 4=[2944070.824865221, 3032450.23394446], 12=[1.430758560768067E7, 1.4580757012436517E7]}","{17=0.009592041090430981, 3=0.010337454967956232, 4=0.014787768370524396, 12=0.009456112050042473}",1
