csv,errorBound,initMode,i,query,indexUtil,Tree Node Count,Leaf tiles,Overlapped tiles,Fully Contained Tiles With Stats,Fully Contained Tiles Without Stats,Sampling Tiles,Sampling Rate,Sampling Rounds,Expanded nodes,I/Os,Time (sec),Confidence Interval,Error Bound,run
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.1,valinor,0,"Query{op=null, rect=(-73.99..-73.94),(40.745..40.77), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,8969,10000,0,0,0,0,0.0,0,0,0,282.750049982,null,,2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.1,valinor,1,"Query{op=P, rect=(-73.9965..-73.9465),(40.74825..40.77325), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,10225,10942,340,0,1032,1181,7.475402189879741E-6,1,0,2336,3.63883287,"{17=[7.902894464640168E8, 8.629391984669138E8], 3=[9.776116001901332E7, 1.0832241364765334E8], 4=[1.3675275430491987E8, 1.5599115326931497E8], 12=[6.594889552408266E8, 7.180487666758399E8]}","{17=0.04394416478667548, 3=0.051247430548358515, 4=0.0657175041619494, 12=0.04251049572242192}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.1,valinor,2,"Query{op=P, rect=(-73.9895..-73.93951),(40.75175..40.776752), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,13685,13537,1020,0,3274,3510,8.944197938277615E-6,1,0,7016,3.64367303,"{17=[6.788732219630921E8, 7.178564212341473E8], 3=[8.639640706419593E7, 9.180240393580407E7], 4=[1.1902956166954193E8, 1.2917371120371112E8], 12=[5.626568869164925E8, 5.943321775334034E8]}","{17=0.027910340029598843, 3=0.030336885197332422, 4=0.040870329455121195, 12=0.027377346588812683}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.1,valinor,3,"Query{op=P, rect=(-73.9895..-73.93951),(40.7495..40.7745), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,25581,22459,3514,0,11814,12194,8.894283876707382E-6,1,0,24384,4.656948688,"{17=[6.867204609406921E8, 7.088601415079783E8], 3=[8.530787887778692E7, 8.834153512221308E7], 4=[1.2242751031401858E8, 1.2854659886325538E8], 12=[5.702344427774049E8, 5.881362458723506E8]}","{17=0.015864136065262165, 3=0.017470005654186434, 4=0.024381353795002916, 12=0.015454295650222941}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.1,valinor,4,"Query{op=P, rect=(-73.983505..-73.93351),(40.7525..40.7775), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,57502,46402,9829,0,32900,33367,1.0806334702033134E-5,1,0,66725,4.264623362,"{17=[5.563930785895798E8, 5.686352919347737E8], 3=[7.08842772127007E7, 7.28929747872993E7], 4=[9.797390828843825E7, 1.0151112922462328E8], 12=[4.621231922232603E8, 4.7258169026843417E8]}","{17=0.01088169300076229, 3=0.013970899754007055, 4=0.01773176063870669, 12=0.011189091060799947}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.1,valinor,5,"Query{op=P, rect=(-73.977005..-73.92701),(40.74925..40.77425), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,124403,96580,25225,0,74307,75222,1.543906235807513E-5,1,0,150429,3.845516793,"{17=[3.8770325373274535E8, 3.943010111109608E8], 3=[4.888069906664857E7, 4.961435193335143E7], 4=[6.861243816662641E7, 7.048714631429873E7], 12=[3.224755961687279E8, 3.2792203243468475E8]}","{17=0.008436983882094405, 3=0.007448626700064906, 4=0.013477453255292836, 12=0.008374010030835929}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.1,valinor,6,"Query{op=ZI, rect=(-73.981..-73.95601),(40.753624..40.766125), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,232719,177817,47186,0,127009,128089,2.187170287666787E-5,1,0,256176,4.285839658,"{17=[2.806596409953292E8, 2.829140209685268E8], 3=[3.5303151446186945E7, 3.5603480553813055E7], 4=[4.95938003715459E7, 5.020581991985697E7], 12=[2.3257288335390538E8, 2.3441168293689376E8]}","{17=0.0040001514005141015, 3=0.004235557368260141, 4=0.006132483736150962, 12=0.003937602472804915}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.1,valinor,7,"Query{op=ZI, rect=(-73.983..-73.970505),(40.755814..40.762062), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,264139,201382,38388,0,60588,61579,6.965208166103983E-5,1,0,122664,1.331500821,"{17=[9.309538534284855E7, 9.42467782222278E7], 3=[1.1171238673168058E7, 1.1299959326831942E7], 4=[1.636730432785155E7, 1.6668949040283917E7], 12=[7.661323784623335E7, 7.754091216554643E7]}","{17=0.006145935637063824, 3=0.005728250610576475, 4=0.009130717974312181, 12=0.006017835518811464}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.1,valinor,8,"Query{op=ZI, rect=(-73.984..-73.97775),(40.756905..40.760033), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,269299,205252,6832,0,10238,10626,3.962653974658264E-4,1,0,21236,0.192197808,"{17=[1.5824294948922569E7, 1.6250612636566704E7], 3=[1998466.8706169575, 2052575.1293830425], 4=[2763258.0876075323, 2880467.947298479], 12=[1.3136499626259359E7, 1.3488264873740641E7]}","{17=0.013291314604971826, 3=0.013356627446983987, 4=0.020768169639350416, 12=0.013211957141678485}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.1,valinor,9,"Query{op=P, rect=(-73.98325..-73.977005),(40.75728..40.760406), categoricalFilters={}, groupByCols=[], measureCols=[12, 17, 4, 3], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,272383,207565,11594,0,13439,13877,3.5755060485397576E-4,1,0,27662,0.178576102,"{17=[1.737477844487169E7, 1.7735408134733412E7], 3=[2203637.088133656, 2249214.911866344], 4=[2997449.7688997225, 3089794.4114054977], 12=[1.438313366341642E7, 1.4670532386769738E7]}","{17=0.010271369223403838, 3=0.010235647565355438, 4=0.015170188638817667, 12=0.009891995139507614}",2
