csv,errorBound,initMode,i,query,indexUtil,Tree Node Count,Leaf tiles,Overlapped tiles,Fully Contained Tiles With Stats,Fully Contained Tiles Without Stats,Sampling Tiles,Sampling Rate,Sampling Rounds,Expanded nodes,I/Os,Time (sec),Confidence Interval,Error Bound,run
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,0,"Query{op=null, rect=(-73.99..-73.94),(40.745..40.77), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,8969,10000,0,0,0,0,0.0,0,0,0,273.236131835,null,,1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,1,"Query{op=P, rect=(-73.9965..-73.9465),(40.74825..40.77325), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,9209,10180,340,270,0,149,4.3798244849418256E-4,1,0,1001,0.702115008,"{12=[6.90299621590319E8, 6.922841283938318E8]}",{12=0.001435361006908667},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,2,"Query{op=P, rect=(-73.9895..-73.93951),(40.75175..40.776752), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,9461,10369,344,270,8,172,2.47827892627688E-4,1,0,1055,0.687927905,"{12=[5.699733970673931E8, 5.73611204136466E8]}",{12=0.003181056360188322},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,3,"Query{op=P, rect=(-73.9895..-73.93951),(40.7495..40.7745), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,10069,10825,437,252,255,573,1.4120282311475083E-4,1,0,1635,0.620462879,"{12=[5.756211196577587E8, 5.813243753663275E8]}",{12=0.004929580289735323},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,4,"Query{op=P, rect=(-73.983505..-73.93351),(40.7525..40.7775), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,10513,11158,386,252,149,372,1.375517727898634E-4,1,0,1386,0.858435826,"{12=[4.611978437929989E8, 4.6751475289511454E8]}",{12=0.006801791129615762},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,5,"Query{op=P, rect=(-73.977005..-73.92701),(40.74925..40.77425), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11213,11683,481,252,376,675,4.162154779959877E-4,1,0,1812,0.496987571,"{12=[3.237255911428061E8, 3.256864921898014E8]}",{12=0.003019501942329849},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,6,"Query{op=ZI, rect=(-73.981..-73.95601),(40.753624..40.766125), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11361,11794,86,48,16,145,1.8164849439722172E-4,1,0,985,0.587668846,"{12=[2.312646998779572E8, 2.3682752928327218E8]}",{12=0.011884045619135721},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,7,"Query{op=ZI, rect=(-73.983..-73.970505),(40.755814..40.762062), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11481,11884,42,12,16,85,3.357808714460377E-4,1,0,911,0.531241656,"{12=[7.428523133033158E7, 7.71917244714667E7]}",{12=0.019187691789490143},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,8,"Query{op=ZI, rect=(-73.984..-73.97775),(40.756905..40.760033), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11625,11992,36,0,72,128,7.488893490813415E-4,1,0,928,0.190115249,"{12=[1.258089052641319E7, 1.3823425965406304E7]}",{12=0.047058042171933274},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,9,"Query{op=P, rect=(-73.98325..-73.977005),(40.75728..40.760406), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,12033,12298,103,1,260,372,9.463210201381538E-4,1,0,1237,0.158930528,"{12=[1.458481750637845E7, 1.5641560180988997E7]}",{12=0.03496094323774012},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,10,"Query{op=P, rect=(-73.984..-73.97775),(40.75728..40.760406), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,13549,13435,380,1,1300,1469,0.001078698994443537,1,0,3146,0.17291871,"{12=[1.3222756432252962E7, 1.3930595107836645E7]}",{12=0.02606818810335879},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,11,"Query{op=P, rect=(-73.984..-73.97775),(40.75678..40.759907), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,15689,15040,1212,1,2528,2769,8.856619203895465E-4,1,0,4502,0.210677576,"{12=[1.360429136221361E7, 1.4505039860384637E7]}",{12=0.032044465627374265},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,12,"Query{op=P, rect=(-73.98475..-73.9785),(40.75678..40.759907), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,17865,16672,2296,1,3584,3798,8.70722184982692E-4,1,0,4352,0.205019177,"{12=[1.3690557187771212E7, 1.4520917420988102E7]}",{12=0.029433421851655803},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,13,"Query{op=P, rect=(-73.98412..-73.977875),(40.756466..40.759594), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,20909,18955,3908,1,5668,6158,8.896578204372882E-4,1,0,6402,0.190699437,"{12=[1.3326571422343351E7, 1.3812676234309737E7]}",{12=0.017911506542710624},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,14,"Query{op=P, rect=(-73.983376..-73.97713),(40.756466..40.759594), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,25337,22276,5363,1,8272,8588,7.726679270364E-4,1,0,9181,0.169166117,"{12=[1.4535730388480555E7, 1.5000136401505865E7]}",{12=0.0157234597625812},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,15,"Query{op=P, rect=(-73.98412..-73.977875),(40.756466..40.759594), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,27321,23764,9030,1,9978,10503,8.896578204372882E-4,1,0,4772,0.084335246,"{12=[1.3452550344443822E7, 1.3722795195496062E7]}",{12=0.00994448628647823},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,16,"Query{op=P, rect=(-73.98487..-73.97862),(40.756466..40.759594), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,27637,24001,5997,2,5879,6211,0.0012478978969874175,1,0,1404,0.113101635,"{12=[1.397712488395295E7, 1.4442967905965712E7]}",{12=0.016391326568012093},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,17,"Query{op=P, rect=(-73.98393..-73.977684),(40.756466..40.759594), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,28185,24412,10742,1,10651,11055,8.665536558753232E-4,1,0,1446,0.061116203,"{12=[1.3590925016777217E7, 1.3855895523162667E7]}",{12=0.009653959955029082},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,18,"Query{op=P, rect=(-73.98393..-73.977684),(40.756092..40.75922), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,28509,24655,9739,1,9572,9931,8.378297620155459E-4,1,0,1185,0.071637112,"{12=[1.3795808841499621E7, 1.4363673421383986E7]}",{12=0.020166016355806903},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,19,"Query{op=P, rect=(-73.98462..-73.97837),(40.75575..40.758877), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,28929,24970,6660,1,6687,6946,8.751520687162854E-4,1,0,1247,0.084851405,"{12=[1.3674949457151067E7, 1.4302825098265007E7]}",{12=0.022441943688919795},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,20,"Query{op=P, rect=(-73.98362..-73.97737),(40.75525..40.758377), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,30505,26152,6777,0,7659,7907,6.452987546482402E-4,1,0,3674,0.140172731,"{12=[1.5050945209420405E7, 1.5831018569057949E7]}",{12=0.02525983662286324},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,21,"Query{op=P, rect=(-73.98456..-73.97831),(40.75525..40.758377), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,33485,28387,6475,0,8327,8688,6.901101857115366E-4,1,0,6231,0.173812035,"{12=[1.4465881856439453E7, 1.5064574076800805E7]}",{12=0.020273720856691827},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,22,"Query{op=P, rect=(-73.98575..-73.9795),(40.754654..40.757782), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,34333,29023,2765,2,3160,3345,0.001209388189659371,1,0,2246,0.113922599,"{12=[1.543177510769417E7, 1.6132535091098042E7]}",{12=0.022201023212307894},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,23,"Query{op=P, rect=(-73.98575..-73.9795),(40.75403..40.757156), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,34705,29302,1360,2,1390,1591,0.00121028423892455,1,0,1436,0.088329715,"{12=[1.5084031457500003E7, 1.586076032905797E7]}",{12=0.02510047173416003},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,24,"Query{op=P, rect=(-73.987..-73.98075),(40.75403..40.757156), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,35613,29983,2195,1,2659,2853,8.841203551379758E-4,1,0,2289,0.133838995,"{12=[1.5818935168378638E7, 1.6795434166298553E7]}",{12=0.02994075978901894},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,25,"Query{op=P, rect=(-73.987..-73.98075),(40.753498..40.756626), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,38673,32278,2555,1,4603,4782,8.945640284377871E-4,1,0,6357,0.181341457,"{12=[1.4298714306560097E7, 1.5040262476319557E7]}",{12=0.025275188540050918},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,26,"Query{op=P, rect=(-73.98594..-73.97969),(40.753498..40.756626), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,41245,34207,5011,1,6551,6889,8.806745251361976E-4,1,0,5456,0.131547012,"{12=[1.4524507725251727E7, 1.5169744214770786E7]}",{12=0.021729339766576063},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,27,"Query{op=P, rect=(-73.98475..-73.9785),(40.753498..40.756626), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,43853,36163,6156,1,7793,8067,7.999696879581763E-4,1,0,5624,0.141694456,"{12=[1.5192713613159193E7, 1.5699617593560608E7]}",{12=0.016408731895608836},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,28,"Query{op=P, rect=(-73.986..-73.97975),(40.753498..40.756626), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,44981,37009,7597,1,7967,8378,8.853328203217156E-4,1,0,2736,0.077989357,"{12=[1.4372486860688537E7, 1.4733111512667313E7]}",{12=0.012390216045477444},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,29,"Query{op=P, rect=(-73.98512..-73.978874),(40.753498..40.756626), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,46101,37849,7378,2,7769,8153,0.0011259144387154088,1,0,2697,0.054158956,"{12=[1.536185786813667E7, 1.5603874411938973E7]}",{12=0.007815624756209096},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,30,"Query{op=P, rect=(-73.984436..-73.97819),(40.753498..40.756626), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,47597,38971,8757,1,9472,9862,8.078476857319547E-4,1,0,3600,0.078118362,"{12=[1.5329867344591454E7, 1.5699569728795007E7]}",{12=0.0119145694886177},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,31,"Query{op=P, rect=(-73.985435..-73.97919),(40.753498..40.756626), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,47981,39259,7683,2,7579,7969,0.0011883821581082652,1,0,1514,0.030274773,"{12=[1.4993795805294763E7, 1.522819647478088E7]}",{12=0.0077559635153718574},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,32,"Query{op=P, rect=(-73.98463..-73.97838),(40.753498..40.756626), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,50129,40870,9927,1,11100,11484,8.010931365337434E-4,1,0,4786,0.079301406,"{12=[1.5499273717370082E7, 1.5785713122696783E7]}",{12=0.009155810318572903},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,33,"Query{op=P, rect=(-73.985504..-73.979256),(40.753498..40.756626), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,50209,40930,7963,2,7608,8002,0.0012020628547201233,1,0,666,0.024487648,"{12=[1.490562125599589E7, 1.5134395524079753E7]}",{12=0.007615650475788013},1
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,34,"Query{op=P, rect=(-73.98482..-73.97857),(40.753498..40.756626), categoricalFilters={}, groupByCols=[], measureCols=[12], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,50533,41173,8583,2,8391,8782,0.0010979691762421939,1,0,1234,0.030844433,"{12=[1.5500856585491914E7, 1.5731206194583729E7]}",{12=0.0073754209164424815},1
