csv,errorBound,initMode,i,query,indexUtil,Tree Node Count,Leaf tiles,Overlapped tiles,Fully Contained Tiles With Stats,Fully Contained Tiles Without Stats,Sampling Tiles,Sampling Rate,Sampling Rounds,Expanded nodes,I/Os,Time (sec),Confidence Interval,Error Bound,run
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,0,"Query{op=null, rect=(-73.99..-73.94),(40.745..40.77), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,8969,10000,0,0,0,0,0.0,0,0,0,274.15792673,null,,2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,1,"Query{op=P, rect=(-73.9965..-73.9465),(40.74825..40.77325), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,9209,10180,340,270,0,149,0.011291167498448305,1,0,22338,0.968959407,"{17=[8.319788712518415E8, 8.325077246848421E8], 12=[6.918122727065125E8, 6.922461955943646E8]}","{17=3.1772766106473465E-4, 12=3.135148534475514E-4}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,2,"Query{op=P, rect=(-73.9895..-73.93951),(40.75175..40.776752), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,9461,10369,344,270,8,172,0.00638899174171783,1,0,22373,0.836672449,"{17=[6.886884298176792E8, 6.896757488507044E8], 12=[5.721945433768915E8, 5.730065890135838E8]}","{17=7.162976579811428E-4, 12=7.090856040259355E-4}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,3,"Query{op=P, rect=(-73.9895..-73.93951),(40.7495..40.7745), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,10069,10825,437,252,255,573,0.0036402023243714437,1,0,22672,0.744542574,"{17=[6.96392363367982E8, 6.980490954420758E8], 12=[5.781286266319062E8, 5.794863289437138E8]}","{17=0.001188097258315588, 12=0.0011728444810325724}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,4,"Query{op=P, rect=(-73.983505..-73.93351),(40.7525..40.7775), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,10513,11158,386,252,149,372,0.0035460784139149824,1,0,22532,1.04953354,"{17=[5.620316530869932E8, 5.637032828887582E8], 12=[4.669748250366057E8, 4.683287921990223E8]}","{17=0.0014849230918786839, 12=0.001447623143400585}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,5,"Query{op=P, rect=(-73.977005..-73.92701),(40.74925..40.77425), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11213,11683,481,252,376,675,0.01073001599414969,1,0,22715,0.616530165,"{17=[3.909549333771011E8, 3.915042560317653E8], 12=[3.247275702889409E8, 3.251757496995158E8]}","{17=7.020463969234766E-4, 12=6.896093569469277E-4}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,6,"Query{op=ZI, rect=(-73.981..-73.95601),(40.753624..40.766125), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11361,11794,86,48,16,145,0.004682889880933713,1,0,22325,0.778301246,"{17=[2.8029536041954505E8, 2.8164450927766335E8], 12=[2.3220786422069687E8, 2.3330518951949555E8]}","{17=0.0024008776220937325, 12=0.0023572385134684294}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,7,"Query{op=ZI, rect=(-73.983..-73.970505),(40.755814..40.762062), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11481,11884,42,12,16,85,0.00865641551461053,1,0,22280,0.775559247,"{17=[9.29029125376092E7, 9.369106457307865E7], 12=[7.652366317667523E7, 7.715737853697547E7]}","{17=0.00422388786430073, 12=0.0041235753820632335}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,8,"Query{op=ZI, rect=(-73.984..-73.97775),(40.756905..40.760033), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11625,11992,36,0,72,128,0.029306333181507986,2,0,33816,0.404618414,"{17=[1.6223090573091188E7, 1.6496197492773494E7], 12=[1.3420698965133129E7, 1.363833161702224E7]}","{17=0.008346970115380712, 12=0.008042884286942421}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,9,"Query{op=P, rect=(-73.98325..-73.977005),(40.75728..40.760406), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,12033,12298,103,1,260,372,0.02439611263514887,1,0,22416,0.219330398,"{17=[1.7366737631607953E7, 1.7611389647336822E7], 12=[1.440452597409033E7, 1.460332566374103E7]}","{17=0.006994428654736408, 12=0.006853306205945621}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,10,"Query{op=P, rect=(-73.984..-73.97775),(40.75728..40.760406), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,13549,13435,380,1,1300,1469,0.027808810760670263,1,0,22980,0.214082272,"{17=[1.636066635229674E7, 1.6587697469855689E7], 12=[1.3559417752070157E7, 1.3744955985775137E7]}","{17=0.006890512645314033, 12=0.006795183639308846}",2
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,11,"Query{op=P, rect=(-73.984..-73.97775),(40.75678..40.759907), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,15689,15040,1212,1,2528,2769,0.02283232381684944,1,0,21430,0.235488194,"{17=[1.6203233134492218E7, 1.6477621445533998E7], 12=[1.342505530790249E7, 1.3646006005126702E7]}","{17=0.008395995593379606, 12=0.0081618779060527}",2
