csv,errorBound,initMode,i,query,indexUtil,Tree Node Count,Leaf tiles,Overlapped tiles,Fully Contained Tiles With Stats,Fully Contained Tiles Without Stats,Sampling Tiles,Sampling Rate,Sampling Rounds,Expanded nodes,I/Os,Time (sec),Confidence Interval,Error Bound,run
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,0,"Query{op=null, rect=(-73.99..-73.94),(40.745..40.77), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,8969,10000,0,0,0,0,0.0,0,0,0,274.481346031,null,,3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,1,"Query{op=P, rect=(-73.9965..-73.9465),(40.74825..40.77325), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,9209,10180,340,270,0,149,0.011291167498448305,1,0,22338,1.096260471,"{17=[8.317618389521883E8, 8.322923802881205E8], 12=[6.916928985400177E8, 6.921384912007397E8]}","{17=3.188245489828228E-4, 12=3.219992435678838E-4}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,2,"Query{op=P, rect=(-73.9895..-73.93951),(40.75175..40.776752), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,9461,10369,344,270,8,172,0.00638899174171783,1,0,22373,0.759759572,"{17=[6.881980044757099E8, 6.891545335293195E8], 12=[5.718579384327487E8, 5.726477856266221E8]}","{17=6.944693004995333E-4, 12=6.901207894985001E-4}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,3,"Query{op=P, rect=(-73.9895..-73.93951),(40.7495..40.7745), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,10069,10825,437,252,255,573,0.0036402023243714437,1,0,22672,0.836765716,"{17=[6.964801971565067E8, 6.981184666473283E8], 12=[5.783215301319337E8, 5.796754883740342E8]}","{17=0.0011747246956003393, 12=0.0011692242902726433}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,4,"Query{op=P, rect=(-73.983505..-73.93351),(40.7525..40.7775), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,10513,11158,386,252,149,372,0.0035460784139149824,1,0,22532,1.067567768,"{17=[5.621736413585513E8, 5.639010218329535E8], 12=[4.6716322741795826E8, 4.6857898850262666E8]}","{17=0.0015339839629341025, 12=0.00151298195227365}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,5,"Query{op=P, rect=(-73.977005..-73.92701),(40.74925..40.77425), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11213,11683,481,252,376,675,0.01073001599414969,1,0,22715,0.623329859,"{17=[3.909490812983938E8, 3.914882878172745E8], 12=[3.246983164824877E8, 3.251365713583175E8]}","{17=6.891369714232215E-4, 12=6.744095831573426E-4}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,6,"Query{op=ZI, rect=(-73.981..-73.95601),(40.753624..40.766125), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11361,11794,86,48,16,145,0.004682889880933713,1,0,22325,0.784224242,"{17=[2.805699625759618E8, 2.819118799562931E8], 12=[2.3246857842409098E8, 2.3356117539811242E8]}","{17=0.0023857079088812133, 12=0.0023444790060298923}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,7,"Query{op=ZI, rect=(-73.983..-73.970505),(40.755814..40.762062), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11481,11884,42,12,16,85,0.00865641551461053,1,0,22280,0.777638643,"{17=[9.350158289581178E7, 9.432313848983319E7], 12=[7.695863585574318E7, 7.76157056728596E7]}","{17=0.004374054639668958, 12=0.004250833680535679}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,8,"Query{op=ZI, rect=(-73.984..-73.97775),(40.756905..40.760033), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,11625,11992,36,0,72,128,0.029306333181507986,2,0,33816,0.410309443,"{17=[1.6275165267528517E7, 1.655203035986063E7], 12=[1.3485147401037991E7, 1.3708967969009876E7]}","{17=0.008434015974886171, 12=0.008230477988572689}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,9,"Query{op=P, rect=(-73.98325..-73.977005),(40.75728..40.760406), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,12033,12298,103,1,260,372,0.02439611263514887,1,0,22416,0.224770956,"{17=[1.7386967849131025E7, 1.7639202298118994E7], 12=[1.441576693963652E7, 1.4620790502248878E7]}","{17=0.0072013139868725195, 12=0.007060877069284076}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,10,"Query{op=P, rect=(-73.984..-73.97775),(40.75728..40.760406), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,13549,13435,380,1,1300,1469,0.027808810760670263,1,0,22980,0.221763615,"{17=[1.6430859014974706E7, 1.6663025798529238E7], 12=[1.3598882532501087E7, 1.3786521441403084E7]}","{17=0.007015398308868112, 12=0.006851785318953116}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,11,"Query{op=P, rect=(-73.984..-73.97775),(40.75678..40.759907), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,15689,15040,1212,1,2528,2769,0.02283232381684944,1,0,21430,0.227486064,"{17=[1.619900926987031E7, 1.6472775734173635E7], 12=[1.3447902305985598E7, 1.3670341154175846E7]}","{17=0.008379293150632586, 12=0.008202553698473352}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,12,"Query{op=P, rect=(-73.98475..-73.9785),(40.75678..40.759907), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,17865,16672,2296,1,3584,3798,0.022447178121077264,1,0,19022,0.1881512,"{17=[1.699104156509159E7, 1.7285310193935383E7], 12=[1.4091132204409733E7, 1.4328211302701272E7]}","{17=0.00858517939460385, 12=0.008342173640718245}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,13,"Query{op=P, rect=(-73.98412..-73.977875),(40.756466..40.759594), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,20909,18955,3908,1,5668,6158,0.022935337937395203,1,0,17077,0.186123374,"{17=[1.6233184320485879E7, 1.6497617895403173E7], 12=[1.3470025195166092E7, 1.3683159185991328E7]}","{17=0.008079043500770836, 12=0.007849318438434692}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,14,"Query{op=P, rect=(-73.983376..-73.97713),(40.756466..40.759594), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,25337,22276,5363,1,8272,8588,0.019919343834077646,1,0,17122,0.185461028,"{17=[1.771014101928022E7, 1.79779394597604E7], 12=[1.4722503648743015E7, 1.4940612119093072E7]}","{17=0.007503862266771573, 12=0.007352850997080804}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,15,"Query{op=P, rect=(-73.98412..-73.977875),(40.756466..40.759594), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,27321,23764,9030,1,9978,10503,0.022935337937395203,1,0,6523,0.092402204,"{17=[1.6258804942842584E7, 1.6512984473159749E7], 12=[1.3490422441190187E7, 1.3696592043022923E7]}","{17=0.007756046735520951, 12=0.007583385147069177}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,16,"Query{op=P, rect=(-73.98487..-73.97862),(40.756466..40.759594), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,27637,24001,5997,2,5879,6211,0.03217075073279671,1,0,9951,0.154477601,"{17=[1.6835913909657348E7, 1.7030444754909974E7], 12=[1.3981607204891643E7, 1.4140448796227688E7]}","{17=0.0057440732610014415, 12=0.005648292263187411}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,17,"Query{op=P, rect=(-73.98393..-73.977684),(40.756466..40.759594), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,28185,24412,10742,1,10651,11055,0.022339713631266588,1,0,1716,0.069275496,"{17=[1.6526536928093024E7, 1.6766521262901038E7], 12=[1.370915365058884E7, 1.3903866499403354E7]}","{17=0.007208239430312572, 12=0.007051486862242723}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,18,"Query{op=P, rect=(-73.98393..-73.977684),(40.756092..40.75922), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,28509,24655,9739,1,9572,9931,0.021599212960763798,1,0,4568,0.092808078,"{17=[1.696223404966152E7, 1.7219937117077906E7], 12=[1.4072210531872146E7, 1.4280739110029917E7]}","{17=0.007539107628924984, 12=0.007354740187228795}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,19,"Query{op=P, rect=(-73.98462..-73.97837),(40.75575..40.758877), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,28929,24970,6660,1,6687,6946,0.02256138032120337,1,0,9560,0.124694119,"{17=[1.6841545603762254E7, 1.7125477487255752E7], 12=[1.3975869854727639E7, 1.4205412078848133E7]}","{17=0.008359045263774642, 12=0.008145201650568371}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,20,"Query{op=P, rect=(-73.98362..-73.97737),(40.75525..40.758377), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,30505,26152,6777,0,7659,7907,0.01663577239298929,1,0,14213,0.172476456,"{17=[1.8567955907802936E7, 1.8917248124571595E7], 12=[1.5410848163347296E7, 1.569023698706657E7]}","{17=0.009318135669396101, 12=0.00898325001742122}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,21,"Query{op=P, rect=(-73.98456..-73.97831),(40.75525..40.758377), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,33485,28387,6475,0,8327,8688,0.017791009037106936,1,0,14853,0.267436406,"{17=[1.808890686264456E7, 1.8435377206653967E7], 12=[1.4970808519174408E7, 1.5248272833236225E7]}","{17=0.009486026977340313, 12=0.009181758731381254}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,22,"Query{op=P, rect=(-73.98575..-73.9795),(40.754654..40.757782), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,34333,29023,2765,2,3160,3345,0.031177972238470873,1,0,17630,0.22676414,"{17=[1.9241979391515866E7, 1.9464989414604962E7], 12=[1.5856749909266148E7, 1.6035275722119067E7]}","{17=0.005761495409421748, 12=0.005597819809765559}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,23,"Query{op=P, rect=(-73.98575..-73.9795),(40.75403..40.757156), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,34705,29302,1360,2,1390,1591,0.031201072347561504,1,0,19573,0.180327658,"{17=[1.8885356082763422E7, 1.910067187306356E7], 12=[1.5549777825003268E7, 1.5722416309760919E7]}","{17=0.005668289154910425, 12=0.005520510777519591}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,24,"Query{op=P, rect=(-73.987..-73.98075),(40.75403..40.757156), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,35613,29983,2195,1,2659,2853,0.022792582335141406,1,0,19294,0.207582169,"{17=[1.974368418711978E7, 2.003909574901605E7], 12=[1.6254578924655199E7, 1.649280402097132E7]}","{17=0.007425613855303794, 12=0.007274630058581123}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,25,"Query{op=P, rect=(-73.987..-73.98075),(40.753498..40.756626), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,38673,32278,2555,1,4603,4782,0.02306181975534549,1,0,20205,0.211669882,"{17=[1.7956477469243012E7, 1.825026108300174E7], 12=[1.4737090777510032E7, 1.4972439316008266E7]}","{17=0.008114059026189583, 12=0.007921651327281672}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,26,"Query{op=P, rect=(-73.98594..-73.97969),(40.753498..40.756626), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,41245,34207,5011,1,6551,6889,0.02270374899523241,1,0,14580,0.151219514,"{17=[1.8052462288496867E7, 1.8340293527450576E7], 12=[1.4823644335642887E7, 1.5053344076256068E7]}","{17=0.007909025642613766, 12=0.007688182538562013}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,27,"Query{op=P, rect=(-73.98475..-73.9785),(40.753498..40.756626), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,43853,36163,6156,1,7793,8067,0.02062318198245601,1,0,13784,0.158550784,"{17=[1.903800506704528E7, 1.931918973445496E7], 12=[1.56466374822927E7, 1.5870710207596969E7]}","{17=0.007330689036693658, 12=0.007109504502377519}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,28,"Query{op=P, rect=(-73.986..-73.97975),(40.753498..40.756626), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,44981,37009,7597,1,7967,8378,0.02282383963214659,1,0,8385,0.082794807,"{17=[1.7970834253617484E7, 1.8252638199915748E7], 12=[1.474437115125978E7, 1.4968915875777807E7]}","{17=0.007779595030812041, 12=0.0075570476034409395}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,29,"Query{op=P, rect=(-73.98512..-73.978874),(40.753498..40.756626), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,46101,37849,7378,2,7769,8153,0.02902602275539803,1,0,8285,0.077770674,"{17=[1.8970463007543642E7, 1.9190874933730144E7], 12=[1.5594142259703247E7, 1.5769928770475624E7]}","{17=0.005775791365745414, 12=0.005604709624692325}",3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,30,"Query{op=P, rect=(-73.984436..-73.97819),(40.753498..40.756626), categoricalFilters={}, groupByCols=[], measureCols=[12, 17], aggregateTypes=[COUNT, MIN, MAX, SUM, AVG]}",0.0,47597,38971,8757,1,9472,9862,0.02082627640489681,1,0,8032,0.110977706,"{17=[1.889450129595229E7, 1.9158409188223265E7], 12=[1.5550206017927846E7, 1.5761360799664805E7]}","{17=0.006935287969121886, 12=0.006743667059749939}",3
