csv,errorBound,initMode,i,query,indexUtil,Tree Node Count,Leaf tiles,Overlapped tiles,Fully Contained Tiles With Stats,Fully Contained Tiles Without Stats,Sampling Tiles,Sampling Rate,Expanded nodes,I/Os,Time (sec),Confidence Interval LB,Confidence Interval UB,Error Bound,run
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,0,"Query{rect=(-73.998314..-73.975006),(40.71516..40.73264), categoricalFilters=null, groupByCols=[], measureCol=12}",0.0,8969,10000,0,0,0,0,0.0,0,0,268.483535853,,,0.0,3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,1,"Query{rect=(-74.00064..-73.97734),(40.716908..40.734386), categoricalFilters={}, groupByCols=[], measureCol=12}",0.0,9449,10360,120,0,320,418,0.01,0,169178,5.341411278,1.9583079551638347E8,1.9704863333865756E8,0.003099774976315772,3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,2,"Query{rect=(-73.998314..-73.97501),(40.718655..40.736134), categoricalFilters={}, groupByCols=[], measureCol=12}",0.0,10949,11485,378,0,1274,1438,0.01,0,162858,4.42405459,1.8572702904976138E8,1.8691434996892628E8,0.0031862294045057,3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,3,"Query{rect=(-73.998314..-73.97501),(40.716908..40.734386), categoricalFilters={}, groupByCols=[], measureCol=12}",0.0,15796,15121,1355,0,4578,4875,0.01,0,153508,4.027114976,1.7396803549072117E8,1.7512097327471268E8,0.003302704339128071,3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,4,"Query{rect=(-74.00064..-73.97734),(40.716908..40.734386), categoricalFilters={}, groupByCols=[], measureCol=12}",0.0,29367,25300,4890,0,14567,15020,0.01,0,180920,4.777445912,1.961540868306439E8,1.973591221779418E8,0.0030622487878713502,3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,5,"Query{rect=(-73.998314..-73.97501),(40.71516..40.73264), categoricalFilters={}, groupByCols=[], measureCol=12}",0.0,57381,46312,12963,0,33568,33963,0.01,0,163081,4.253507643,1.5782036245708525E8,1.588535351850226E8,0.0032625762199857446,3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,6,"Query{rect=(-73.99599..-73.97269),(40.71516..40.73264), categoricalFilters={}, groupByCols=[], measureCol=12}",0.0,107196,83674,29554,0,66114,66772,0.01,0,179101,4.419394424,1.3828249076085046E8,1.3917698509138647E8,0.003223873784769843,3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,7,"Query{rect=(-73.99366..-73.97036),(40.716908..40.734386), categoricalFilters={}, groupByCols=[], measureCol=12}",0.0,169716,130564,57672,0,103716,104463,0.01,0,225993,4.880340444,1.3562027420378885E8,1.3643465794778326E8,0.002993453335154721,3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,8,"Query{rect=(-73.99599..-73.97269),(40.716908..40.734386), categoricalFilters={}, groupByCols=[], measureCol=12}",0.0,201850,154669,115053,0,138267,139029,0.01,0,285576,5.242438059,1.547788153925029E8,1.5559882740207326E8,0.0026419815621613126,3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,9,"Query{rect=(-73.99599..-73.97269),(40.718655..40.736134), categoricalFilters={}, groupByCols=[], measureCol=12}",0.0,213862,163681,133892,0,142276,142885,0.01,0,302707,5.423914991,1.6569850303764224E8,1.665646006200834E8,0.0026066619281728755,3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.01,valinor,10,"Query{rect=(-73.99599..-73.97269),(40.716908..40.734386), categoricalFilters={}, groupByCols=[], measureCol=12}",0.0,217608,166495,147602,0,149646,150399,0.01,0,301015,5.114273802,1.5524636586899713E8,1.5604345907651636E8,0.0025606143973987976,3
