csv,i,Time (sec),Query,errorBound,Query Result,Query Result Sum
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,411.61896109580994,"SELECT sum(CAST(column12 AS FLOAT)) as sum_column12, avg(CAST(column12 AS FLOAT)) as avg_column12 FROM query_table WHERE CAST(column05 AS FLOAT) > CAST(-73.99 AS FLOAT) AND CAST(column05 AS FLOAT) < CAST(-73.94 AS FLOAT) AND CAST(column06 AS FLOAT) > CAST(40.745 AS FLOAT) AND CAST(column06 AS FLOAT) < CAST(40.77 AS FLOAT) AND column12 >= 0.0 AND column12 <= 400.0 AND column04 <= 1000.0;",0.1,"{null={12=Stats{sum=588010743.50589, avg=11.364888427879377}}}",{12=588010743.50589}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,1,0.6476602554321289,"SELECT sum(CAST(column12 AS FLOAT)) as sum_column12, avg(CAST(column12 AS FLOAT)) as avg_column12 FROM query_table WHERE CAST(column05 AS FLOAT) > CAST(-73.9965 AS FLOAT) AND CAST(column05 AS FLOAT) < CAST(-73.9465 AS FLOAT) AND CAST(column06 AS FLOAT) > CAST(40.74825 AS FLOAT) AND CAST(column06 AS FLOAT) < CAST(40.77325 AS FLOAT) AND column12 >= 0.0 AND column12 <= 400.0 AND column04 <= 1000.0;",0.1,"{null={12=Stats{sum=695011491.6691242, avg=11.30199980234991}}}",{12=695011491.6691242}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,2,0.6355178356170654,"SELECT sum(CAST(column12 AS FLOAT)) as sum_column12, avg(CAST(column12 AS FLOAT)) as avg_column12 FROM query_table WHERE CAST(column05 AS FLOAT) > CAST(-73.9895 AS FLOAT) AND CAST(column05 AS FLOAT) < CAST(-73.93951 AS FLOAT) AND CAST(column06 AS FLOAT) > CAST(40.75175 AS FLOAT) AND CAST(column06 AS FLOAT) < CAST(40.776752 AS FLOAT) AND column12 >= 0.0 AND column12 <= 400.0 AND column04 <= 1000.0;",0.1,"{null={12=Stats{sum=547024833.7736256, avg=11.201994461983299}}}",{12=547024833.7736256}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,3,0.5244796276092529,"SELECT sum(CAST(column12 AS FLOAT)) as sum_column12, avg(CAST(column12 AS FLOAT)) as avg_column12 FROM query_table WHERE CAST(column05 AS FLOAT) > CAST(-73.9895 AS FLOAT) AND CAST(column05 AS FLOAT) < CAST(-73.93951 AS FLOAT) AND CAST(column06 AS FLOAT) > CAST(40.7495 AS FLOAT) AND CAST(column06 AS FLOAT) < CAST(40.7745 AS FLOAT) AND column12 >= 0.0 AND column12 <= 400.0 AND column04 <= 1000.0;",0.1,"{null={12=Stats{sum=607179465.4399898, avg=11.274448804721873}}}",{12=607179465.4399898}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,4,0.6142699718475342,"SELECT sum(CAST(column12 AS FLOAT)) as sum_column12, avg(CAST(column12 AS FLOAT)) as avg_column12 FROM query_table WHERE CAST(column05 AS FLOAT) > CAST(-73.983505 AS FLOAT) AND CAST(column05 AS FLOAT) < CAST(-73.93351 AS FLOAT) AND CAST(column06 AS FLOAT) > CAST(40.7525 AS FLOAT) AND CAST(column06 AS FLOAT) < CAST(40.7775 AS FLOAT) AND column12 >= 0.0 AND column12 <= 400.0 AND column04 <= 1000.0;",0.1,"{null={12=Stats{sum=452684366.9125701, avg=11.084108577883397}}}",{12=452684366.9125701}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,5,0.42748451232910156,"SELECT sum(CAST(column12 AS FLOAT)) as sum_column12, avg(CAST(column12 AS FLOAT)) as avg_column12 FROM query_table WHERE CAST(column05 AS FLOAT) > CAST(-73.977005 AS FLOAT) AND CAST(column05 AS FLOAT) < CAST(-73.92701 AS FLOAT) AND CAST(column06 AS FLOAT) > CAST(40.74925 AS FLOAT) AND CAST(column06 AS FLOAT) < CAST(40.77425 AS FLOAT) AND column12 >= 0.0 AND column12 <= 400.0 AND column04 <= 1000.0;",0.1,"{null={12=Stats{sum=327140345.589145, avg=10.978261237935572}}}",{12=327140345.589145}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,6,0.46556735038757324,"SELECT sum(CAST(column12 AS FLOAT)) as sum_column12, avg(CAST(column12 AS FLOAT)) as avg_column12 FROM query_table WHERE CAST(column05 AS FLOAT) > CAST(-73.981 AS FLOAT) AND CAST(column05 AS FLOAT) < CAST(-73.95601 AS FLOAT) AND CAST(column06 AS FLOAT) > CAST(40.753624 AS FLOAT) AND CAST(column06 AS FLOAT) < CAST(40.766125 AS FLOAT) AND column12 >= 0.0 AND column12 <= 400.0 AND column04 <= 1000.0;",0.1,"{null={12=Stats{sum=230793685.898088, avg=11.105616070211434}}}",{12=230793685.898088}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,7,0.8812224864959717,"SELECT sum(CAST(column12 AS FLOAT)) as sum_column12, avg(CAST(column12 AS FLOAT)) as avg_column12 FROM query_table WHERE CAST(column05 AS FLOAT) > CAST(-73.983 AS FLOAT) AND CAST(column05 AS FLOAT) < CAST(-73.970505 AS FLOAT) AND CAST(column06 AS FLOAT) > CAST(40.755814 AS FLOAT) AND CAST(column06 AS FLOAT) < CAST(40.762062 AS FLOAT) AND column12 >= 0.0 AND column12 <= 400.0 AND column04 <= 1000.0;",0.1,"{null={12=Stats{sum=77744407.18989486, avg=11.72122481898594}}}",{12=77744407.18989486}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,8,0.6120147705078125,"SELECT sum(CAST(column12 AS FLOAT)) as sum_column12, avg(CAST(column12 AS FLOAT)) as avg_column12 FROM query_table WHERE CAST(column05 AS FLOAT) > CAST(-73.984 AS FLOAT) AND CAST(column05 AS FLOAT) < CAST(-73.97775 AS FLOAT) AND CAST(column06 AS FLOAT) > CAST(40.756905 AS FLOAT) AND CAST(column06 AS FLOAT) < CAST(40.760033 AS FLOAT) AND column12 >= 0.0 AND column12 <= 400.0 AND column04 <= 1000.0;",0.1,"{null={12=Stats{sum=13287560.137457045, avg=11.662082277717458}}}",{12=13287560.137457045}
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,9,0.7311172485351562,"SELECT sum(CAST(column12 AS FLOAT)) as sum_column12, avg(CAST(column12 AS FLOAT)) as avg_column12 FROM query_table WHERE CAST(column05 AS FLOAT) > CAST(-73.98325 AS FLOAT) AND CAST(column05 AS FLOAT) < CAST(-73.977005 AS FLOAT) AND CAST(column06 AS FLOAT) > CAST(40.75728 AS FLOAT) AND CAST(column06 AS FLOAT) < CAST(40.760406 AS FLOAT) AND column12 >= 0.0 AND column12 <= 400.0 AND column04 <= 1000.0;",0.1,"{null={12=Stats{sum=14898931.368049586, avg=11.370568785307025}}}",{12=14898931.368049586}
