csv,errorBound,initMode,i,query,indexUtil,Tree Node Count,Leaf tiles,Overlapped tiles,Fully Contained Tiles With Stats,Fully Contained Tiles Without Stats,Sampling Tiles,Sampling Rate,Expanded nodes,I/Os,Time (sec),Confidence Interval LB,Confidence Interval UB,Error Bound,run
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,0,"Query{rect=(544.0..574.0),(323.0..353.0), categoricalFilters=null, groupByCols=[], measureCol=9}",0.0,11263,11263,0,0,0,0,0.0,0,0,142.973904714,,,0.0,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,1,"Query{rect=(541.0..571.0),(326.0..356.0), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,12223,11983,240,0,784,900,0.12298921736620276,0,11549,0.38595485,4.475271137237247E7,4.563867568186512E7,0.009801423989224128,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,2,"Query{rect=(545.8..575.8),(330.8..360.8), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,12507,12196,773,0,810,955,0.12047248531598477,0,11307,0.271264761,4.49003152707413E7,4.5795885022877306E7,0.00987439109065983,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,3,"Query{rect=(545.8..575.8),(325.4..355.4), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,12587,12256,934,0,837,961,0.12332941821779883,0,11560,0.23771548,4.445871885498335E7,4.534695237784637E7,0.009890617270263321,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,4,"Query{rect=(541.3..571.3),(325.4..355.4), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,12595,12262,960,0,841,961,0.11950871287560952,0,11253,0.230766962,4.45350403299996E7,4.542730090071262E7,0.009918156403075078,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,5,"Query{rect=(546.1..576.1),(320.6..350.6), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,12779,12400,856,0,810,961,0.12331288764419884,0,11605,0.241247781,4.477111712529281E7,4.566197971343267E7,0.009851068019141134,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,6,"Query{rect=(549.69995..579.69995),(320.6..350.6), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,12843,12448,915,0,812,961,0.12168779630070155,0,11471,0.22937913,4.475280923786596E7,4.564439459310254E7,0.00986297493121279,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,7,"Query{rect=(553.2999..583.2999),(324.2..354.2), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,12963,12538,855,0,798,912,0.12109558266092858,0,11350,0.224328526,4.46610388313696E7,4.5558005622401096E7,0.00994210032329827,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,8,"Query{rect=(548.49994..578.49994),(324.2..354.2), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,12963,12538,961,0,841,961,0.1241341101969719,0,11654,0.228162769,4.444450271114758E7,4.532517343366732E7,0.009810336411362983,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,9,"Query{rect=(548.49994..578.49994),(327.80002..357.80002), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,12971,12544,957,0,839,961,0.12228654076901099,0,11447,0.227331257,4.458348468311662E7,4.547166267914543E7,0.009862601106585997,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,10,"Query{rect=(548.49994..578.49994),(324.80002..354.80002), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,12971,12544,961,0,841,961,0.12094998335308323,0,11371,0.222167573,4.491672077717864E7,4.581134251372603E7,0.009860474301969145,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,11,"Query{rect=(544.89996..574.89996),(321.2..351.2), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,12979,12550,957,0,839,961,0.12443596805889282,0,11693,0.223091421,4.456718059966527E7,4.544523466867596E7,0.00975481067131764,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,12,"Query{rect=(548.49994..578.49994),(317.6..347.6), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,13079,12625,893,0,823,946,0.11762850934012617,0,11062,0.21189657,4.494807494563307E7,4.5855494752374336E7,0.009993217334507278,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,13,"Query{rect=(544.89996..574.89996),(321.2..351.2), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,13079,12625,961,0,841,961,0.12180402465495078,0,11494,0.220266377,4.452719337708449E7,4.54114865815945E7,0.009832179045948627,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,14,"Query{rect=(540.39996..570.39996),(316.7..346.7), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,13127,12661,919,0,822,944,0.12305878612141094,0,11633,0.22081208,4.457338733994556E7,4.545821270528478E7,0.009827942243553356,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,15,"Query{rect=(536.8..566.8),(316.7..346.7), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,13239,12745,849,0,788,912,0.1206927792248409,0,11372,0.217381544,4.4898345375060156E7,4.579228891272259E7,0.009857065668167434,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,16,"Query{rect=(533.5..563.5),(320.0..350.0), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,13319,12805,836,0,756,886,0.12451647157778267,0,11629,0.220049715,4.436817414405185E7,4.525725123016614E7,0.009919920406537261,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,17,"Query{rect=(533.5..563.5),(315.2..345.2), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,13355,12832,885,0,783,898,0.12274402341635686,0,11560,0.218956003,4.446571838075564E7,4.535576506705987E7,0.009909062421812772,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,18,"Query{rect=(538.0..568.0),(315.2..345.2), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,13363,12838,902,0,821,904,0.12435086096634095,0,11713,0.220418989,4.495755897248818E7,4.584726256874147E7,0.009797977476882366,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,19,"Query{rect=(538.0..568.0),(320.90002..350.90002), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,13367,12841,921,0,837,922,0.1254055334460052,0,11777,0.222319557,4.440566702258191E7,4.528204109063471E7,0.009771395506578384,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,20,"Query{rect=(544.0..574.0),(326.90002..356.90002), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,13367,12841,930,0,841,930,0.1234569084134958,0,11574,0.218410439,4.473992429739353E7,4.5626953073763266E7,0.009815861764554637,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,21,"Query{rect=(544.0..574.0),(332.90002..362.90002), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,13423,12883,902,0,829,915,0.12469997749712011,0,11646,0.221165708,4.4528266471967004E7,4.541084998714373E7,0.009813121919848742,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,22,"Query{rect=(544.0..574.0),(338.00003..368.00003), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,13527,12961,786,0,745,835,0.12298077885642311,0,11478,0.217046215,4.467168800923627E7,4.5559960410641946E7,0.009844355245204509,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,23,"Query{rect=(538.9..568.9),(343.10004..373.10004), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,13667,13066,696,0,660,769,0.12541637603644595,0,11692,0.222233717,4.473648513995509E7,4.561409946447617E7,0.00971343271726918,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,24,"Query{rect=(538.9..568.9),(348.80005..378.80005), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,13819,13180,659,0,640,769,0.1228217996147258,0,11481,0.21793039,4.474049530487041E7,4.562709344080928E7,0.009811019063859382,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,25,"Query{rect=(544.9..574.9),(354.80005..384.80005), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,13987,13306,584,0,573,673,0.12327108581011563,0,11472,0.216040997,4.476956740753216E7,4.566292542782699E7,0.009878728234565782,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,26,"Query{rect=(544.9..574.9),(359.00006..389.00006), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,14403,13618,547,0,704,849,0.12447880533519959,0,11680,0.222139984,4.4755285053171E7,4.5636745928376E7,0.009751533023800963,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,27,"Query{rect=(544.9..574.9),(355.70007..385.70007), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,14403,13618,898,0,770,898,0.12290381847960193,0,11577,0.218232264,4.466738175012697E7,4.5560941042646945E7,0.009903312672365598,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,28,"Query{rect=(540.10004..570.10004),(360.50006..390.50006), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,14611,13774,768,0,797,905,0.12259235561138673,0,11547,0.247925927,4.474152204666975E7,4.562760426004246E7,0.009805143079123618,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,29,"Query{rect=(536.2..566.2),(360.50006..390.50006), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,14783,13903,819,0,814,917,0.1226964727732784,0,11547,0.219709427,4.468941224228499E7,4.5580451548986696E7,0.009870839162469863,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,30,"Query{rect=(540.4..570.4),(364.70007..394.70007), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,14843,13948,912,0,818,953,0.11869476289312424,0,11212,0.213878159,4.511888484626923E7,4.60233042518984E7,0.009923169660266103,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,31,"Query{rect=(537.10004..567.10004),(364.70007..394.70007), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,14891,13984,925,0,843,949,0.1206103899107046,0,11392,0.216584117,4.501827367509024E7,4.59140747150148E7,0.00985129116078168,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,32,"Query{rect=(537.10004..567.10004),(361.70007..391.70007), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,14891,13984,949,0,845,949,0.12547214353476488,0,11837,0.223985723,4.4756448204768226E7,4.563942812645812E7,0.009767922581495912,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,33,"Query{rect=(537.10004..567.10004),(365.00006..395.00006), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,14919,14005,931,0,845,937,0.12084311322548859,0,11393,0.216376256,4.466345123179158E7,4.5553670957393564E7,0.009867525188125564,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,34,"Query{rect=(531.10004..561.10004),(365.00006..395.00006), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,15055,14107,810,0,780,887,0.12173574875646781,0,11445,0.218016999,4.483106268406015E7,4.5724316841634296E7,0.009864175516162378,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,35,"Query{rect=(534.4..564.4),(368.30005..398.30005), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,15139,14170,927,0,843,949,0.1189774066906247,0,11219,0.213757395,4.495326310015879E7,4.5850214875061266E7,0.009877945150374667,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,36,"Query{rect=(534.4..564.4),(372.80005..402.80005), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,15155,14182,847,0,763,850,0.12403031043598942,0,11582,0.220696625,4.447466626318298E7,4.535584036622934E7,0.009809296820305848,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,37,"Query{rect=(534.4..564.4),(368.60004..398.60004), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,15155,14182,949,0,845,949,0.12381355178757279,0,11646,0.222190273,4.4516402855267935E7,4.5402501991969146E7,0.009854425364795113,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,38,"Query{rect=(530.5..560.5),(372.50003..402.50003), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,15255,14257,791,0,728,860,0.12362807684732854,0,11576,0.219895705,4.437699358210234E7,4.525696708982962E7,0.009817411850716485,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,39,"Query{rect=(534.1..564.1),(376.10004..406.10004), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,15387,14356,769,0,749,849,0.12428619607603743,0,11617,0.220808727,4.444736450440415E7,4.532972757838676E7,0.009828376632748485,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,40,"Query{rect=(537.69995..567.69995),(379.70004..409.70004), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,15499,14440,758,0,712,838,0.1258371673580546,0,11758,0.223093795,4.4400181252816066E7,4.528033765693265E7,0.009814354497684653,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,41,"Query{rect=(543.1..573.1),(385.10004..415.10004), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,15571,14494,560,0,515,606,0.12645795632062348,0,11638,0.220076955,4.4492594767371364E7,4.53689101166975E7,0.009751843689427147,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,42,"Query{rect=(540.1..570.1),(382.10004..412.10004), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,15615,14527,769,0,683,779,0.12207473029339928,0,11365,0.21320841,4.418012171663264E7,4.506525310876448E7,0.00991795254223021,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,43,"Query{rect=(536.8..566.8),(382.10004..412.10004), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,15671,14569,761,0,668,796,0.12385448725792107,0,11521,0.216196334,4.4612691540822215E7,4.549606022952413E7,0.009803361730648434,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,44,"Query{rect=(540.39996..570.39996),(385.70004..415.70004), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,15775,14647,684,0,633,735,0.1209099049582628,0,11230,0.212038077,4.481499209333551E7,4.570571035148293E7,0.009839939749588243,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,45,"Query{rect=(535.89996..565.89996),(390.20004..420.20004), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,15887,14731,512,0,505,583,0.12592626034667576,0,11602,0.218114713,4.489769279130587E7,4.578346958136895E7,0.009768035244440101,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,46,"Query{rect=(539.19995..569.19995),(390.20004..420.20004), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,15939,14770,597,0,525,613,0.1285255291050212,0,11845,0.220819623,4.426825287639384E7,4.5144592308521956E7,0.009801046262600728,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,47,"Query{rect=(534.39996..564.39996),(395.00003..425.00003), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,16099,14890,512,0,525,607,0.12429912244058812,0,11454,0.215278912,4.445098249238626E7,4.532917970026418E7,0.009781639801379305,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,48,"Query{rect=(537.99994..567.99994),(391.40002..421.40002), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,16107,14896,621,0,527,625,0.12567117991479002,0,11566,0.21545171,4.44243592374764E7,4.53071180959939E7,0.009837783626774461,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,49,"Query{rect=(543.39996..573.39996),(396.80002..426.80002), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,16207,14971,553,0,498,603,0.12530530297840312,0,11572,0.216531453,4.464594177805837E7,4.552961662618507E7,0.009799494050985671,2
/data-nonraid/maroulis/data/data_10_cols.csv,0.01,valinor,50,"Query{rect=(538.89996..568.89996),(396.80002..426.80002), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,16223,14983,615,0,524,625,0.12601138088459846,0,11629,0.215693865,4.473754680145887E7,4.562229602218769E7,0.009791398403111008,2
