csv,errorBound,initMode,i,query,indexUtil,Tree Node Count,Leaf tiles,Overlapped tiles,Fully Contained Tiles With Stats,Fully Contained Tiles Without Stats,Sampling Tiles,Sampling Rate,Expanded nodes,I/Os,Time (sec),Confidence Interval LB,Confidence Interval UB,Error Bound,run
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,0,"Query{rect=(-73.998314..-73.975006),(40.71516..40.73264), categoricalFilters=null, groupByCols=[], measureCol=12}",0.0,8969,10000,0,0,0,0,0.0,0,0,270.574047941,,,0.0,3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,1,"Query{rect=(-74.00064..-73.97734),(40.716908..40.734386), categoricalFilters={}, groupByCols=[], measureCol=12}",0.0,9449,10360,120,0,320,418,0.01,0,169178,5.355501015,1.966338749411869E8,1.9785691614402318E8,0.00310030355707872,3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,2,"Query{rect=(-73.998314..-73.97501),(40.718655..40.736134), categoricalFilters={}, groupByCols=[], measureCol=12}",0.0,10949,11485,378,0,1274,1438,0.01,0,162858,4.400457046,1.8518387624743462E8,1.8635939759920597E8,0.0031638881242580822,3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,3,"Query{rect=(-73.998314..-73.97501),(40.716908..40.734386), categoricalFilters={}, groupByCols=[], measureCol=12}",0.0,15796,15121,1355,0,4578,4875,0.01,0,153508,3.988648644,1.7387747146031526E8,1.7502549227055374E8,0.0032903727671514476,3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,4,"Query{rect=(-74.00064..-73.97734),(40.716908..40.734386), categoricalFilters={}, groupByCols=[], measureCol=12}",0.0,29367,25300,4890,0,14567,15020,0.01,0,180920,4.847824949,1.9605086128101572E8,1.9724032535422894E8,0.0030243852738972773,3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,5,"Query{rect=(-73.998314..-73.97501),(40.71516..40.73264), categoricalFilters={}, groupByCols=[], measureCol=12}",0.0,57381,46312,12963,0,33568,33963,0.01,0,163081,4.472273385,1.5745502198012868E8,1.584820783949003E8,0.003250825602793919,3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,6,"Query{rect=(-73.99599..-73.97269),(40.71516..40.73264), categoricalFilters={}, groupByCols=[], measureCol=12}",0.0,107196,83674,29554,0,66114,66772,0.01,0,179101,4.388492778,1.383468135458875E8,1.392368712246311E8,0.0032064481004329235,3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,7,"Query{rect=(-73.99366..-73.97036),(40.716908..40.734386), categoricalFilters={}, groupByCols=[], measureCol=12}",0.0,169716,130564,57672,0,103716,104463,0.01,0,225993,4.994151501,1.3594702412397477E8,1.3676082146102324E8,0.002984136137714547,3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,8,"Query{rect=(-73.99599..-73.97269),(40.716908..40.734386), categoricalFilters={}, groupByCols=[], measureCol=12}",0.0,201850,154669,115053,0,138267,139029,0.01,0,285576,5.890127345,1.5517389145695618E8,1.5600139484233811E8,0.00265928376004137,3
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0.05,valinor,9,"Query{rect=(-73.99599..-73.97269),(40.718655..40.736134), categoricalFilters={}, groupByCols=[], measureCol=12}",0.0,213862,163681,133892,0,142276,142885,0.01,0,302707,5.670826413,1.659369482214577E8,1.6679963583206204E8,0.0025927044152908203,3
