csv,errorBound,initMode,initCatBudget (Gb),initCatBudget (nodes),binCount,i,query,indexUtil,Tree Node Count,Leaf tiles,Overlapped tiles,Fully Contained Tiles,Expanded nodes,I/Os,Time (sec),Query Result,Query Result Sum
/data-nonraid/maroulis/data/synth50_c20_cc10.csv,0,valinor,,0,,64,"Query{rect=(515.8..545.8),(404.89996..434.89996), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,16527,15211,577,485,0,9006,0.253134196,"{null=Stats{count=90274, mean=499.079204777624, populationStandardDeviation=288.80239930765293, min=0.0010179999517276883, max=999.9869995117188}}",4.505387613209523E7
/data-nonraid/maroulis/data/synth50_c20_cc10.csv,0,valinor,,0,,65,"Query{rect=(515.8..545.8),(409.99997..439.99997), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,16635,15292,512,435,0,19230,0.520880201,"{null=Stats{count=90407, mean=498.87121795721174, populationStandardDeviation=288.74595984343296, min=1.939999929163605E-4, max=999.9869995117188}}",4.510145020185764E7
/data-nonraid/maroulis/data/synth50_c20_cc10.csv,0,valinor,,0,,66,"Query{rect=(515.8..545.8),(413.59998..443.59998), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,16667,15316,522,455,0,22761,0.593399414,"{null=Stats{count=90468, mean=498.1502855000331, populationStandardDeviation=288.7327622494431, min=1.939999929163605E-4, max=999.9869995117188}}",4.5066660028616995E7
/data-nonraid/maroulis/data/synth50_c20_cc10.csv,0,valinor,,0,,67,"Query{rect=(521.2..551.2),(408.19998..438.19998), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,16695,15337,581,490,0,12987,0.371659706,"{null=Stats{count=90234, mean=499.08395522770144, populationStandardDeviation=288.90444594696515, min=1.939999929163605E-4, max=999.9869995117188}}",4.503434161601641E7
/data-nonraid/maroulis/data/synth50_c20_cc10.csv,0,valinor,,0,,68,"Query{rect=(524.2..554.2),(408.19998..438.19998), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,16719,15355,581,490,0,10279,0.295237317,"{null=Stats{count=90143, mean=500.0890305046792, populationStandardDeviation=288.5939537722546, min=1.939999929163605E-4, max=999.9869995117188}}",4.50795254767833E7
/data-nonraid/maroulis/data/synth50_c20_cc10.csv,0,valinor,,0,,69,"Query{rect=(524.2..554.2),(412.09998..442.09998), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,16755,15382,556,482,0,14269,0.40204737,"{null=Stats{count=90407, mean=500.2624889422707, populationStandardDeviation=288.5410453534927, min=1.939999929163605E-4, max=999.9869995117188}}",4.522723083780386E7
/data-nonraid/maroulis/data/synth50_c20_cc10.csv,0,valinor,,0,,70,"Query{rect=(519.10004..549.10004),(412.09998..442.09998), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,16807,15421,564,482,0,10964,0.312738425,"{null=Stats{count=90383, mean=498.76930424638454, populationStandardDeviation=288.58372919022133, min=1.939999929163605E-4, max=999.9869995117188}}",4.508026602570097E7
/data-nonraid/maroulis/data/synth50_c20_cc10.csv,0,valinor,,0,,71,"Query{rect=(519.10004..549.10004),(416.59998..446.59998), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,16899,15490,524,453,0,25078,0.687313899,"{null=Stats{count=90070, mean=498.7171335492413, populationStandardDeviation=288.5415204737654, min=1.939999929163605E-4, max=999.9869995117188}}",4.491945221878016E7
/data-nonraid/maroulis/data/synth50_c20_cc10.csv,0,valinor,,0,,72,"Query{rect=(519.10004..549.10004),(420.8..450.8), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,17027,15586,518,449,0,22635,0.615238343,"{null=Stats{count=90137, mean=499.07964593959736, populationStandardDeviation=288.56325797352673, min=1.939999929163605E-4, max=999.9947509765625}}",4.4985542046057485E7
/data-nonraid/maroulis/data/synth50_c20_cc10.csv,0,valinor,,0,,73,"Query{rect=(523.00006..553.00006),(416.9..446.9), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,17035,15592,597,507,0,10996,0.299270125,"{null=Stats{count=90116, mean=499.2875087595338, populationStandardDeviation=288.62048933749423, min=1.939999929163605E-4, max=999.9869995117188}}",4.499379313937415E7
/data-nonraid/maroulis/data/synth50_c20_cc10.csv,0,valinor,,0,,74,"Query{rect=(523.00006..553.00006),(420.5..450.5), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,17095,15637,585,511,0,10765,0.310461463,"{null=Stats{count=90276, mean=499.4252671355813, populationStandardDeviation=288.65497127660933, min=1.939999929163605E-4, max=999.9947509765625}}",4.508611541593174E7
/data-nonraid/maroulis/data/synth50_c20_cc10.csv,0,valinor,,0,,75,"Query{rect=(518.50006..548.50006),(425.0..455.0), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,17199,15715,525,471,0,19197,0.532737515,"{null=Stats{count=89682, mean=499.65048281830855, populationStandardDeviation=288.7406515378297, min=1.939999929163605E-4, max=999.9947509765625}}",4.4809654600111544E7
/data-nonraid/maroulis/data/synth50_c20_cc10.csv,0,valinor,,0,,76,"Query{rect=(513.10004..543.10004),(425.0..455.0), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,17251,15754,552,495,0,18853,0.524879621,"{null=Stats{count=89862, mean=499.4158113002571, populationStandardDeviation=288.4532742941474, min=0.0010179999517276883, max=999.9869995117188}}",4.48785036350637E7
/data-nonraid/maroulis/data/synth50_c20_cc10.csv,0,valinor,,0,,77,"Query{rect=(517.60004..547.60004),(425.0..455.0), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,17251,15754,603,531,0,7952,0.228836706,"{null=Stats{count=89674, mean=499.3537406760778, populationStandardDeviation=288.7300816755548, min=1.939999929163605E-4, max=999.9947509765625}}",4.47790473413866E7
/data-nonraid/maroulis/data/synth50_c20_cc10.csv,0,valinor,,0,,78,"Query{rect=(517.60004..547.60004),(428.0..458.0), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,17279,15775,560,485,0,17934,0.495247615,"{null=Stats{count=89580, mean=499.0930717407834, populationStandardDeviation=289.12710537461356, min=1.939999929163605E-4, max=999.9947509765625}}",4.4708757366539374E7
/data-nonraid/maroulis/data/synth50_c20_cc10.csv,0,valinor,,0,,79,"Query{rect=(512.2..542.2),(433.4..463.4), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,17447,15901,453,396,0,34677,0.915528561,"{null=Stats{count=89638, mean=499.4265490272388, populationStandardDeviation=288.8331566054819, min=6.680000224150717E-4, max=999.9854736328125}}",4.4767597001703635E7
/data-nonraid/maroulis/data/synth50_c20_cc10.csv,0,valinor,,0,,80,"Query{rect=(512.2..542.2),(438.8..468.8), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,17519,15955,434,370,0,34459,0.936283628,"{null=Stats{count=89838, mean=499.9671864166305, populationStandardDeviation=289.087634760651, min=6.680000224150717E-4, max=999.9827880859375}}",4.491605209329725E7
/data-nonraid/maroulis/data/synth50_c20_cc10.csv,0,valinor,,0,,81,"Query{rect=(508.30002..538.3),(442.69998..472.69998), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,17667,16066,380,333,0,38411,1.039804169,"{null=Stats{count=89817, mean=499.6221590423092, populationStandardDeviation=289.2048711702916, min=6.680000224150717E-4, max=999.9900512695312}}",4.4874563458703086E7
/data-nonraid/maroulis/data/synth50_c20_cc10.csv,0,valinor,,0,,82,"Query{rect=(502.90002..532.89996),(448.09998..478.09998), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,17771,16144,325,276,0,42258,1.103355156,"{null=Stats{count=89896, mean=499.5160123988422, populationStandardDeviation=289.5780279559628, min=6.680000224150717E-4, max=999.9900512695312}}",4.490449145060632E7
/data-nonraid/maroulis/data/synth50_c20_cc10.csv,0,valinor,,0,,83,"Query{rect=(502.90002..532.89996),(442.69998..472.69998), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,17899,16240,437,370,0,14770,0.415942146,"{null=Stats{count=89940, mean=499.9672239650101, populationStandardDeviation=289.2997423488814, min=6.680000224150717E-4, max=999.9900512695312}}",4.4967052123413004E7
/data-nonraid/maroulis/data/synth50_c20_cc10.csv,0,valinor,,0,,84,"Query{rect=(497.50003..527.5),(442.69998..472.69998), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,17991,16309,406,343,0,30415,0.833753427,"{null=Stats{count=90041, mean=500.2113158955052, populationStandardDeviation=288.84929146668816, min=6.680000224150717E-4, max=999.9900512695312}}",4.503952709454718E7
/data-nonraid/maroulis/data/synth50_c20_cc10.csv,0,valinor,,0,,85,"Query{rect=(497.50003..527.5),(448.09998..478.09998), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,18107,16396,420,358,0,28635,0.777797226,"{null=Stats{count=90012, mean=499.7865706116027, populationStandardDeviation=289.22139473242726, min=6.680000224150717E-4, max=999.9900512695312}}",4.498678879389159E7
/data-nonraid/maroulis/data/synth50_c20_cc10.csv,0,valinor,,0,,86,"Query{rect=(502.30002..532.3),(443.3..473.3), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,18115,16402,517,423,0,9874,0.27626771,"{null=Stats{count=89881, mean=499.275953462227, populationStandardDeviation=289.1758527207013, min=6.680000224150717E-4, max=999.9900512695312}}",4.487542197313842E7
/data-nonraid/maroulis/data/synth50_c20_cc10.csv,0,valinor,,0,,87,"Query{rect=(502.30002..532.3),(437.9..467.9), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,18143,16423,531,445,0,12943,0.356790515,"{null=Stats{count=89895, mean=498.88200630768154, populationStandardDeviation=289.4377588226274, min=6.680000224150717E-4, max=999.9918212890625}}",4.484699795702903E7
/data-nonraid/maroulis/data/synth50_c20_cc10.csv,0,valinor,,0,,88,"Query{rect=(502.30002..532.3),(440.9..470.9), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,18179,16450,547,460,0,8549,0.235125941,"{null=Stats{count=89789, mean=498.89896975348586, populationStandardDeviation=289.3263679861566, min=6.680000224150717E-4, max=999.9900512695312}}",4.479563959519574E7
/data-nonraid/maroulis/data/synth50_c20_cc10.csv,0,valinor,,0,,89,"Query{rect=(497.2..527.2),(440.9..470.9), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,18271,16519,510,430,0,15428,0.435694023,"{null=Stats{count=90011, mean=499.6034650967634, populationStandardDeviation=289.0365845360008, min=6.680000224150717E-4, max=999.9900512695312}}",4.496980749682477E7
/data-nonraid/maroulis/data/synth50_c20_cc10.csv,0,valinor,,0,,90,"Query{rect=(497.2..527.2),(444.8..474.8), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,18287,16531,557,464,0,13334,0.37671952,"{null=Stats{count=90118, mean=499.77018456879495, populationStandardDeviation=289.2244342623237, min=6.680000224150717E-4, max=999.9900512695312}}",4.503828949297066E7
/data-nonraid/maroulis/data/synth50_c20_cc10.csv,0,valinor,,0,,91,"Query{rect=(501.40002..531.4),(444.8..474.8), categoricalFilters={}, groupByCols=null, measureCol=9}",0.0,18287,16531,556,460,0,8645,0.248284196,"{null=Stats{count=89937, mean=499.44175000175966, populationStandardDeviation=289.3488332272465, min=6.680000224150717E-4, max=999.9900512695312}}",4.4918292669908255E7
