csv,errorBound,initMode,i,query,indexUtil,Tree Node Count,Leaf tiles,Overlapped tiles,Fully Contained Tiles With Stats,Fully Contained Tiles Without Stats,Sampling Tiles,Sampling Rate,Expanded nodes,I/Os,Time (sec),Confidence Interval LB,Confidence Interval UB,Error Bound,run
/data-nonraid/maroulis/data/data_10_cols.csv,0.05,valinor,0,"Query{rect=(544.0..574.0),(323.0..353.0), categoricalFilters=null, groupByCols=[], measureCol=9}",0.0,11263,11263,0,0,0,0,0.0,0,0,168.36178658,,,0.0,4
/data-nonraid/maroulis/data/data_10_cols.csv,0.05,valinor,1,"Query{rect=(541.0..571.0),(326.0..356.0), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,11439,11395,240,196,0,116,0.01,0,232,0.061988156,4.461693556304552E7,4.545957757216346E7,0.009354736099221578,4
/data-nonraid/maroulis/data/data_10_cols.csv,0.05,valinor,2,"Query{rect=(545.8..575.8),(330.8..360.8), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,11663,11563,292,184,50,219,0.01,0,438,0.035199375,4.443899665230697E7,4.544841719692703E7,0.011229831868487658,4
/data-nonraid/maroulis/data/data_10_cols.csv,0.05,valinor,3,"Query{rect=(545.8..575.8),(325.4..355.4), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,11791,11659,429,157,183,333,0.01,0,570,0.028237867,4.343477100735504E7,4.467909559435894E7,0.014121779408778063,4
/data-nonraid/maroulis/data/data_10_cols.csv,0.05,valinor,4,"Query{rect=(541.3..571.3),(325.4..355.4), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,11803,11668,486,157,211,333,0.01,0,416,0.017283846,4.411140105444922E7,4.535620394263477E7,0.013913448205371291,4
/data-nonraid/maroulis/data/data_10_cols.csv,0.05,valinor,5,"Query{rect=(546.1..576.1),(320.6..350.6), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,12023,11833,450,135,250,421,0.01,0,514,0.022689684,4.383032562379373E7,4.529454741893526E7,0.01642887944916952,4
/data-nonraid/maroulis/data/data_10_cols.csv,0.05,valinor,6,"Query{rect=(549.69995..579.69995),(320.6..350.6), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,12131,11914,532,124,316,465,0.01,0,466,0.019969198,4.3803480242875144E7,4.533923010179685E7,0.017227991531598045,4
/data-nonraid/maroulis/data/data_10_cols.csv,0.05,valinor,7,"Query{rect=(553.2999..583.2999),(324.2..354.2), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,12243,11998,544,113,346,460,0.01,0,424,0.017793928,4.409400403789417E7,4.570388374688282E7,0.017927812654648732,4
/data-nonraid/maroulis/data/data_10_cols.csv,0.05,valinor,8,"Query{rect=(548.49994..578.49994),(324.2..354.2), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,12251,12004,621,112,391,513,0.01,0,392,0.015610415,4.393877246954608E7,4.559065661139789E7,0.018450739145877235,4
/data-nonraid/maroulis/data/data_10_cols.csv,0.05,valinor,9,"Query{rect=(548.49994..578.49994),(327.80002..357.80002), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,12315,12052,584,111,370,517,0.01,0,366,0.015206569,4.480459267215506E7,4.644079206911095E7,0.017931859256174697,4
/data-nonraid/maroulis/data/data_10_cols.csv,0.05,valinor,10,"Query{rect=(548.49994..578.49994),(324.80002..354.80002), categoricalFilters={}, groupByCols=[], measureCol=9}",0.0,12315,12052,628,111,397,517,0.01,0,248,0.011413046,4.396169401125651E7,4.562869990774847E7,0.01860697139024784,4
